"LocID","Location","Time","AgeGrp","AgeGrpStart","AgeGrpSpan","PopMale","PopFemale","PopTotal"
"784","United Arab Emirates","2020","05. Sep","5","5","261.57","251.005","512.575"
"826","United Kingdom","2020","05. Sep","5","5","2108.55","2011.016","4119.566"
"834","United Republic of Tanzania","2020","05. Sep","5","5","4361.607","4262.107","8623.714"
"850","United States Virgin Islands","2020","05. Sep","5","5","3.552","3.346","6.898"
"840","United States of America","2020","05. Sep","5","5","10246.393","9798.759","20045.152"
"858","Uruguay","2020","05. Sep","5","5","120.696","115.718","236.414"
"860","Uzbekistan","2020","05. Sep","5","5","1683.922","1598.165","3282.087"
"548","Vanuatu","2020","05. Sep","5","5","20.094","18.711","38.805"
"862","Venezuela (Bolivarian Republic of)","2020","05. Sep","5","5","1394.843","1336.347","2731.19"
"704","Viet Nam","2020","05. Sep","5","5","4004.759","3581.342","7586.101"
"887","Yemen","2020","05. Sep","5","5","1998.266","1919.836","3918.102"
"894","Zambia","2020","05. Sep","5","5","1370.881","1346.207","2717.088"
"716","Zimbabwe","2020","05. Sep","5","5","1109.514","1101.198","2210.712"
"4","Afghanistan","2020","Okt 14","10","5","2651.664","2540.45","5192.114"
"8","Albania","2020","Okt 14","10","5","86.957","75.224","162.181"
"12","Algeria","2020","Okt 14","10","5","1949.293","1872.109","3821.402"
"24","Angola","2020","Okt 14","10","5","2166.595","2182.666","4349.261"
"28","Antigua and Barbuda","2020","Okt 14","10","5","3.445","3.369","6.814"
"32","Argentina","2020","Okt 14","10","5","1831.221","1766.041","3597.262"
"51","Armenia","2020","Okt 14","10","5","105.888","92.565","198.453"
"533","Aruba","2020","Okt 14","10","5","3.447","3.353","6.8"
"36","Australia","2020","Okt 14","10","5","825.846","784.728","1610.574"
"40","Austria","2020","Okt 14","10","5","218.795","205.043","423.838"
"31","Azerbaijan","2020","Okt 14","10","5","374.228","323.993","698.221"
"44","Bahamas","2020","Okt 14","10","5","15.659","15.634","31.293"
"48","Bahrain","2020","Okt 14","10","5","46.133","46.821","92.954"
"50","Bangladesh","2020","Okt 14","10","5","7707.436","7381.842","15089.278"
"52","Barbados","2020","Okt 14","10","5","8.923","8.624","17.547"
"112","Belarus","2020","Okt 14","10","5","248.915","236.341","485.256"
"56","Belgium","2020","Okt 14","10","5","345.591","325.878","671.469"
"84","Belize","2020","Okt 14","10","5","19.35","18.647","37.997"
"204","Benin","2020","Okt 14","10","5","754.306","733.765","1488.071"
"64","Bhutan","2020","Okt 14","10","5","33.626","32.637","66.263"
"68","Bolivia (Plurinational State of)","2020","Okt 14","10","5","592.77","568.242","1161.012"
"70","Bosnia and Herzegovina","2020","Okt 14","10","5","92.909","88.331","181.24"
"72","Botswana","2020","Okt 14","10","5","124.635","121.893","246.528"
"76","Brazil","2020","Okt 14","10","5","7623.386","7319.056","14942.442"
"96","Brunei Darussalam","2020","Okt 14","10","5","16.136","15.173","31.309"
"100","Bulgaria","2020","Okt 14","10","5","190.393","180.22","370.613"
"854","Burkina Faso","2020","Okt 14","10","5","1386.191","1336.467","2722.658"
"108","Burundi","2020","Okt 14","10","5","756.835","751.525","1508.36"
"132","Cabo Verde","2020","Okt 14","10","5","25.763","25.29","51.053"
"116","Cambodia","2020","Okt 14","10","5","839.051","800.693","1639.744"
"120","Cameroon","2020","Okt 14","10","5","1672.667","1647.542","3320.209"
"124","Canada","2020","Okt 14","10","5","1014.23","968.771","1983.001"
"148","Chad","2020","Okt 14","10","5","1094.282","1089.596","2183.878"
"830","Channel Islands","2020","Okt 14","10","5","4.384","4.086","8.47"
"152","Chile","2020","Okt 14","10","5","635.584","614.053","1249.637"
"156","China","2020","Okt 14","10","5","45349.923","38912.828","84262.751"
"344","China, Hong Kong SAR","2020","Okt 14","10","5","151","134.856","285.856"
"446","China, Macao SAR","2020","Okt 14","10","5","12.603","11.789","24.392"
"158","China, Taiwan Province of China","2020","Okt 14","10","5","506.747","469.056","975.803"
"170","Colombia","2020","Okt 14","10","5","1978.788","1894.697","3873.485"
"174","Comoros","2020","Okt 14","10","5","51.713","49.963","101.676"
"178","Congo","2020","Okt 14","10","5","344.99","340.007","684.997"
"188","Costa Rica","2020","Okt 14","10","5","181.789","173.617","355.406"
"191","Croatia","2020","Okt 14","10","5","108.359","102.835","211.194"
"192","Cuba","2020","Okt 14","10","5","310.481","293.422","603.903"
"531","Cura̤ao","2020","Okt 14","10","5","5.346","5.151","10.497"
"196","Cyprus","2020","Okt 14","10","5","34.917","32.838","67.755"
"203","Czechia","2020","Okt 14","10","5","294.354","279.259","573.613"
"384","C̫te d'Ivoire","2020","Okt 14","10","5","1605.33","1593.603","3198.933"
"408","Dem. People's Republic of Korea","2020","Okt 14","10","5","860.705","824.285","1684.99"
"180","Democratic Republic of the Congo","2020","Okt 14","10","5","5805.837","5721.673","11527.51"
"208","Denmark","2020","Okt 14","10","5","173.333","163.712","337.045"
"262","Djibouti","2020","Okt 14","10","5","48.619","39.924","88.543"
"214","Dominican Republic","2020","Okt 14","10","5","498.257","478.988","977.245"
"218","Ecuador","2020","Okt 14","10","5","794.178","760.867","1555.045"
"818","Egypt","2020","Okt 14","10","5","4985.998","4698.341","9684.339"
"222","El Salvador","2020","Okt 14","10","5","294.937","282.959","577.896"
"226","Equatorial Guinea","2020","Okt 14","10","5","73.357","70.989","144.346"
"232","Eritrea","2020","Okt 14","10","5","248.424","238.269","486.693"
"233","Estonia","2020","Okt 14","10","5","38.734","36.459","75.193"
"748","Eswatini","2020","Okt 14","10","5","74.096","73.683","147.779"
"231","Ethiopia","2020","Okt 14","10","5","6999.073","6854.126","13853.199"
"242","Fiji","2020","Okt 14","10","5","42.327","40.6","82.927"
"246","Finland","2020","Okt 14","10","5","158.632","151.73","310.362"
"250","France","2020","Okt 14","10","5","2044.727","1950.961","3995.688"
"254","French Guiana","2020","Okt 14","10","5","14.63","14.325","28.955"
"258","French Polynesia","2020","Okt 14","10","5","11.548","11.242","22.79"
"266","Gabon","2020","Okt 14","10","5","115.582","113.808","229.39"
"270","Gambia","2020","Okt 14","10","5","151.107","148.713","299.82"
"268","Georgia","2020","Okt 14","10","5","133.421","120.041","253.462"
"276","Germany","2020","Okt 14","10","5","1979.34","1832.305","3811.645"
"288","Ghana","2020","Okt 14","10","5","1776.454","1703.417","3479.871"
"300","Greece","2020","Okt 14","10","5","279.401","262.836","542.237"
"308","Grenada","2020","Okt 14","10","5","4.435","4.188","8.623"
"312","Guadeloupe","2020","Okt 14","10","5","14.801","13.913","28.714"
"316","Guam","2020","Okt 14","10","5","6.833","6.457","13.29"
"320","Guatemala","2020","Okt 14","10","5","983.641","942.38","1926.021"
"324","Guinea","2020","Okt 14","10","5","850.299","837.607","1687.906"
"624","Guinea-Bissau","2020","Okt 14","10","5","121.86","120.918","242.778"
"328","Guyana","2020","Okt 14","10","5","35.865","34.634","70.499"
"332","Haiti","2020","Okt 14","10","5","609.977","592.092","1202.069"
"340","Honduras","2020","Okt 14","10","5","522.077","501.571","1023.648"
"348","Hungary","2020","Okt 14","10","5","247.724","235.637","483.361"
"352","Iceland","2020","Okt 14","10","5","11.981","11.232","23.213"
"356","India","2020","Okt 14","10","5","66302.628","59853.324","126155.952"
"360","Indonesia","2020","Okt 14","10","5","11809.874","11174.785","22984.659"
"364","Iran (Islamic Republic of)","2020","Okt 14","10","5","3185.825","3032.12","6217.945"
"368","Iraq","2020","Okt 14","10","5","2341.048","2218.133","4559.181"
"372","Ireland","2020","Okt 14","10","5","182.055","174.656","356.711"
"376","Israel","2020","Okt 14","10","5","378.84","358.769","737.609"
"380","Italy","2020","Okt 14","10","5","1470.174","1387.183","2857.357"
"388","Jamaica","2020","Okt 14","10","5","115.152","111.73","226.882"
"392","Japan","2020","Okt 14","10","5","2856.888","2707.638","5564.526"
"400","Jordan","2020","Okt 14","10","5","576.779","562.78","1139.559"
"398","Kazakhstan","2020","Okt 14","10","5","825.24","779.067","1604.307"
"404","Kenya","2020","Okt 14","10","5","3395.31","3340.913","6736.223"
"296","Kiribati","2020","Okt 14","10","5","6.83","6.608","13.438"
"414","Kuwait","2020","Okt 14","10","5","172.936","135.294","308.23"
"417","Kyrgyzstan","2020","Okt 14","10","5","306.383","294.243","600.626"
"428","Latvia","2020","Okt 14","10","5","52.557","49.615","102.172"
"422","Lebanon","2020","Okt 14","10","5","293.831","265.065","558.896"
"426","Lesotho","2020","Okt 14","10","5","105.394","106.477","211.871"
"430","Liberia","2020","Okt 14","10","5","317.302","305.778","623.08"
"434","Libya","2020","Okt 14","10","5","319.799","303.95","623.749"
"440","Lithuania","2020","Okt 14","10","5","61.526","59.154","120.68"
"442","Luxembourg","2020","Okt 14","10","5","15.962","15.519","31.481"
"450","Madagascar","2020","Okt 14","10","5","1675.821","1654.969","3330.79"
"454","Malawi","2020","Okt 14","10","5","1286.629","1275.213","2561.842"
"458","Malaysia","2020","Okt 14","10","5","1258.164","1187.862","2446.026"
"462","Maldives","2020","Okt 14","10","5","16.953","16.172","33.125"
"466","Mali","2020","Okt 14","10","5","1402.261","1356.791","2759.052"
"470","Malta","2020","Okt 14","10","5","10.539","9.826","20.365"
"474","Martinique","2020","Okt 14","10","5","11.75","11.049","22.799"
"478","Mauritania","2020","Okt 14","10","5","272.378","265.016","537.394"
"480","Mauritius","2020","Okt 14","10","5","41.058","39.518","80.576"
"175","Mayotte","2020","Okt 14","10","5","17.707","17.225","34.932"
"928","Melanesia","2020","Okt 14","10","5","626.607","588.184","1214.791"
"484","Mexico","2020","Okt 14","10","5","5692.822","5448.048","11140.87"
"954","Micronesia","2020","Okt 14","10","5","27.615","26.315","53.93"
"496","Mongolia","2020","Okt 14","10","5","142.428","139.413","281.841"
"499","Montenegro","2020","Okt 14","10","5","20.639","18.75","39.389"
"504","Morocco","2020","Okt 14","10","5","1605.973","1521.63","3127.603"
"508","Mozambique","2020","Okt 14","10","5","2026.294","2027.942","4054.236"
"104","Myanmar","2020","Okt 14","10","5","2432.699","2412.701","4845.4"
"516","Namibia","2020","Okt 14","10","5","140.532","141.046","281.578"
"524","Nepal","2020","Okt 14","10","5","1474.13","1457.119","2931.249"
"528","Netherlands","2020","Okt 14","10","5","481.729","455.971","937.7"
"540","New Caledonia","2020","Okt 14","10","5","11.127","10.68","21.807"
"554","New Zealand","2020","Okt 14","10","5","165.337","156.37","321.707"
"558","Nicaragua","2020","Okt 14","10","5","328.582","308.558","637.14"
"562","Niger","2020","Okt 14","10","5","1659.445","1606.445","3265.89"
"566","Nigeria","2020","Okt 14","10","5","13159.355","12633.388","25792.743"
"807","North Macedonia","2020","Okt 14","10","5","57.982","54.269","112.251"
"578","Norway","2020","Okt 14","10","5","164.803","156.423","321.226"
"1835","Oceania (excluding Australia and New Zealand)","2020","Okt 14","10","5","688.656","646.768","1335.424"
"512","Oman","2020","Okt 14","10","5","165.92","149.831","315.751"
"586","Pakistan","2020","Okt 14","10","5","12154.761","11296.757","23451.518"
"591","Panama","2020","Okt 14","10","5","188.589","180.822","369.411"
"598","Papua New Guinea","2020","Okt 14","10","5","513.244","480.93","994.174"
"600","Paraguay","2020","Okt 14","10","5","345.842","331.084","676.926"
"604","Peru","2020","Okt 14","10","5","1325.559","1370.496","2696.055"
"608","Philippines","2020","Okt 14","10","5","5578.251","5328.55","10906.801"
"616","Poland","2020","Okt 14","10","5","1011.282","963.232","1974.514"
"957","Polynesia","2020","Okt 14","10","5","34.434","32.269","66.703"
"620","Portugal","2020","Okt 14","10","5","250.186","239.813","489.999"
"630","Puerto Rico","2020","Okt 14","10","5","108.185","102.138","210.323"
"634","Qatar","2020","Okt 14","10","5","62.926","59.492","122.418"
"410","Republic of Korea","2020","Okt 14","10","5","1174.844","1101.938","2276.782"
"498","Republic of Moldova","2020","Okt 14","10","5","111.388","105.482","216.87"
"642","Romania","2020","Okt 14","10","5","555.265","525.496","1080.761"
"643","Russian Federation","2020","Okt 14","10","5","4186.103","3988.159","8174.262"
"646","Rwanda","2020","Okt 14","10","5","774.505","777.261","1551.766"
"638","R̩union","2020","Okt 14","10","5","34.591","33.403","67.994"
"662","Saint Lucia","2020","Okt 14","10","5","5.646","5.506","11.152"
"670","Saint Vincent and the Grenadines","2020","Okt 14","10","5","4.223","4.132","8.355"
"882","Samoa","2020","Okt 14","10","5","11.771","10.913","22.684"
"678","Sao Tome and Principe","2020","Okt 14","10","5","14.697","14.409","29.106"
"682","Saudi Arabia","2020","Okt 14","10","5","1340.839","1300.66","2641.499"
"686","Senegal","2020","Okt 14","10","5","1061.953","1036.966","2098.919"
"688","Serbia","2020","Okt 14","10","5","251.69","235.173","486.863"
"690","Seychelles","2020","Okt 14","10","5","3.809","3.629","7.438"
"694","Sierra Leone","2020","Okt 14","10","5","496.964","495.355","992.319"
"702","Singapore","2020","Okt 14","10","5","123.017","117.608","240.625"
"703","Slovakia","2020","Okt 14","10","5","144.626","137.951","282.577"
"705","Slovenia","2020","Okt 14","10","5","53.854","50.652","104.506"
"90","Solomon Islands","2020","Okt 14","10","5","40.669","38.122","78.791"
"706","Somalia","2020","Okt 14","10","5","1065.756","1053.587","2119.343"
"724","Spain","2020","Okt 14","10","5","1290.642","1207.312","2497.954"
"144","Sri Lanka","2020","Okt 14","10","5","864.563","857.098","1721.661"
"275","State of Palestine","2020","Okt 14","10","5","302.555","289.878","592.433"
"729","Sudan","2020","Okt 14","10","5","2696.428","2626.496","5322.924"
"740","Suriname","2020","Okt 14","10","5","26.727","24.867","51.594"
"752","Sweden","2020","Okt 14","10","5","301.14","284.761","585.901"
"756","Switzerland","2020","Okt 14","10","5","209.997","199.672","409.669"
"760","Syrian Arab Republic","2020","Okt 14","10","5","891.639","858.224","1749.863"
"762","Tajikistan","2020","Okt 14","10","5","502.336","474.742","977.078"
"764","Thailand","2020","Okt 14","10","5","2117.236","1996.569","4113.805"
"626","Timor-Leste","2020","Okt 14","10","5","78.085","75.645","153.73"
"768","Togo","2020","Okt 14","10","5","513.865","510.126","1023.991"
"776","Tonga","2020","Okt 14","10","5","6.384","5.719","12.103"
"780","Trinidad and Tobago","2020","Okt 14","10","5","48.834","47.486","96.32"
"788","Tunisia","2020","Okt 14","10","5","441.989","411.077","853.066"
"792","Turkey","2020","Okt 14","10","5","3462.103","3311.135","6773.238"
"795","Turkmenistan","2020","Okt 14","10","5","265.315","258.868","524.183"
"800","Uganda","2020","Okt 14","10","5","3119.806","3072.37","6192.176"
"804","Ukraine","2020","Okt 14","10","5","1237.435","1166.308","2403.743"
"784","United Arab Emirates","2020","Okt 14","10","5","231.043","222.416","453.459"
"826","United Kingdom","2020","Okt 14","10","5","2022.37","1933.97","3956.34"
"834","United Republic of Tanzania","2020","Okt 14","10","5","3869.194","3785.386","7654.58"
"850","United States Virgin Islands","2020","Okt 14","10","5","3.6","3.642","7.242"
"840","United States of America","2020","Okt 14","10","5","10777.513","10311.974","21089.487"
"858","Uruguay","2020","Okt 14","10","5","119.355","113.959","233.314"
"860","Uzbekistan","2020","Okt 14","10","5","1500.617","1424.805","2925.422"
"548","Vanuatu","2020","Okt 14","10","5","19.24","17.852","37.092"
"862","Venezuela (Bolivarian Republic of)","2020","Okt 14","10","5","1359.749","1298.047","2657.796"
"704","Viet Nam","2020","Okt 14","10","5","3734.036","3364.138","7098.174"
"887","Yemen","2020","Okt 14","10","5","1808.305","1740.376","3548.681"
"894","Zambia","2020","Okt 14","10","5","1222.79","1205.808","2428.598"
"716","Zimbabwe","2020","Okt 14","10","5","962.699","958.361","1921.06"
"4","Afghanistan","2020","15-19","15","5","2377.941","2251.504","4629.445"
"8","Albania","2020","15-19","15","5","106.218","93.379","199.597"
"12","Algeria","2020","15-19","15","5","1484.482","1425.863","2910.345"
"24","Angola","2020","15-19","15","5","1751.828","1780.69","3532.518"
"28","Antigua and Barbuda","2020","15-19","15","5","3.563","3.49","7.053"
"32","Argentina","2020","15-19","15","5","1799.76","1739.689","3539.449"
"51","Armenia","2020","15-19","15","5","91.231","79.246","170.477"
"533","Aruba","2020","15-19","15","5","3.651","3.559","7.21"
"36","Australia","2020","15-19","15","5","777.475","742.431","1519.906"
"40","Austria","2020","15-19","15","5","233.504","218.866","452.37"
"31","Azerbaijan","2020","15-19","15","5","341.404","295.833","637.237"
