Price,SpeedGHz,HDisk,RAM,Screen,Branded,Gaming,MultiCore
25440,66,214,4,14,no,no,yes
39480,33,345,16,17,yes,no,yes
26900,33,452,16,15,no,no,yes
26990,33,345,16,15,no,no,yes
24900,33,340,8,14,no,no,yes
22440,33,214,4,14,no,no,yes
13990,33,130,4,14,no,no,yes
27950,33,452,16,14,no,no,yes
35950,50,452,8,14,no,no,yes
20450,33,250,4,15,yes,yes,yes
22900,50,214,4,15,no,no,yes
30900,66,452,16,15,no,no,yes
26440,33,340,8,14,no,no,yes
23480,33,245,8,14,yes,no,yes
21200,33,212,8,14,yes,no,yes
24940,66,214,4,14,yes,no,yes
23940,33,340,8,14,yes,no,yes
18450,66,210,4,14,no,no,yes
30440,50,452,16,14,no,no,yes
21950,50,214,4,14,no,no,yes
29950,66,340,16,15,yes,no,yes
18290,33,170,4,14,yes,yes,yes
28450,66,340,8,17,yes,no,yes
13950,25,107,4,14,no,no,yes
34950,33,452,8,14,no,no,yes
28900,33,452,16,14,no,no,yes
23440,33,214,4,14,no,no,yes
29440,33,452,16,14,no,no,yes
22900,33,340,8,15,no,no,yes
27990,33,240,4,14,no,no,no
28950,50,452,16,14,no,no,yes
25990,50,230,4,14,yes,yes,yes
34990,66,450,8,17,no,no,yes
15090,50,130,4,14,no,no,yes
23990,50,340,8,14,yes,no,yes
22900,50,214,4,14,no,no,yes
25440,33,340,8,14,no,no,yes
22950,66,250,8,15,yes,no,yes
15790,25,120,4,14,no,no,no
24950,50,340,8,14,no,no,yes
19440,33,107,2,14,no,no,yes
17690,66,170,4,14,no,no,yes
30940,50,452,16,14,yes,no,yes
18490,33,170,4,14,no,no,yes
17440,25,107,2,14,no,no,yes
27440,50,340,8,14,no,no,yes
18480,33,130,4,14,yes,no,yes
16440,25,107,2,14,no,no,yes
23440,50,214,4,14,no,no,yes
26940,50,340,8,14,yes,no,yes
24950,66,340,8,14,yes,no,yes
29450,66,250,8,15,no,no,yes
23950,50,340,8,15,no,no,yes
25900,25,452,16,15,no,no,yes
17950,33,107,2,14,no,no,yes
15590,50,130,4,14,no,no,yes
24440,50,214,4,14,no,no,yes
17940,33,107,2,14,yes,no,yes
33480,66,345,16,15,yes,no,yes
29990,66,540,8,15,no,no,yes
22940,33,214,4,14,yes,no,yes
20950,33,214,4,14,no,no,yes
19950,33,212,8,15,no,no,yes
17690,33,210,4,15,no,no,yes
20590,66,170,4,14,yes,yes,yes
29900,50,452,16,15,no,no,yes
22900,33,340,8,14,no,no,yes
12990,33,130,4,14,no,no,yes
23990,50,250,8,15,no,no,yes
37890,66,527,8,15,no,no,no
23250,66,250,8,15,no,no,yes
34950,66,500,8,14,no,no,yes
26440,25,452,16,14,no,no,yes
26440,50,340,8,14,no,no,yes
16940,25,107,2,14,yes,no,yes
19900,33,214,4,14,no,no,yes
22250,66,250,4,14,yes,yes,yes
12950,25,170,4,14,no,no,yes
21440,33,214,4,14,no,no,yes
14990,25,170,4,14,no,no,yes
22940,25,340,8,14,yes,no,yes
36950,66,452,8,14,no,no,yes
20990,33,120,4,14,no,no,no
27940,33,452,16,14,yes,no,yes
25900,50,340,8,15,no,no,yes
17950,25,214,4,14,no,no,yes
15390,33,170,4,14,no,no,yes
20900,66,107,2,15,no,no,yes
23440,25,340,8,14,no,no,yes
21950,33,340,8,14,no,no,yes
18790,50,170,4,14,no,no,yes
19750,66,250,4,14,no,no,yes
23900,66,214,4,15,no,no,yes
37200,66,500,8,14,yes,no,yes
18950,50,107,2,14,no,no,yes
19990,66,210,4,15,no,no,yes
25950,66,340,8,14,no,no,yes
26200,50,340,8,15,yes,no,yes
23440,33,340,8,14,no,no,yes
19900,50,107,2,14,no,no,yes
20940,50,107,2,14,yes,no,yes
19450,33,340,8,15,no,no,yes
21900,33,214,4,15,no,no,yes
22990,66,120,4,14,no,no,no
24440,33,340,8,14,no,no,yes
21750,66,250,8,15,no,no,yes
20440,33,214,4,14,no,no,yes
22440,66,107,2,14,no,no,yes
21250,66,250,8,15,no,no,yes
28450,66,250,8,14,no,no,yes
38990,66,345,16,17,no,no,yes
16490,50,170,4,14,no,no,yes
25950,66,340,8,15,yes,no,yes
31440,66,452,16,14,no,no,yes
19990,33,230,4,14,no,no,yes
28990,50,240,4,14,no,no,no
30900,66,452,16,14,no,no,yes
20940,33,214,4,14,yes,no,yes
18950,33,214,4,14,no,no,yes
29990,66,450,8,15,no,no,yes
29940,33,452,16,14,yes,no,yes
14950,33,107,4,14,no,no,yes
13950,25,170,4,15,no,no,yes
26750,66,340,8,17,no,no,yes
23940,50,214,4,14,yes,no,yes
25900,25,452,16,14,no,no,yes
26900,33,452,16,14,no,no,yes
19900,33,214,4,15,no,no,yes
21900,25,340,8,15,no,no,yes
38950,66,1370,8,14,no,no,yes
29990,66,320,8,15,yes,yes,yes
28900,33,452,16,15,no,no,yes
17990,33,120,4,14,no,no,no
27940,66,340,8,14,yes,no,yes
18990,25,120,4,14,no,no,no
21900,33,214,4,14,no,no,yes
13990,25,170,4,14,no,no,yes
28440,33,452,16,14,no,no,yes
15590,33,170,4,14,no,no,yes
29950,66,452,16,14,no,no,yes
23250,66,250,4,15,yes,yes,yes
15990,66,130,4,14,no,no,yes
22990,66,245,8,14,no,no,yes
18650,33,250,4,14,yes,no,yes
19900,50,107,2,15,no,no,yes
19940,33,107,2,14,yes,no,yes
21090,33,120,4,14,no,no,no
19480,66,130,4,14,yes,no,yes
15750,33,210,4,14,no,no,yes
26900,66,340,8,14,no,no,yes
14490,25,120,4,14,no,no,no
26900,66,340,8,15,no,no,yes
16950,25,214,8,14,no,no,yes
21450,66,250,4,14,yes,no,yes
20440,25,214,4,14,no,no,yes
18950,33,250,8,15,no,no,yes
20150,33,250,8,15,yes,no,yes
24900,33,340,8,15,no,no,yes
18440,33,107,2,14,no,no,yes
10490,33,80,2,14,no,no,yes
25950,33,452,16,14,no,no,yes
23900,66,214,4,14,no,no,yes
17990,33,250,4,14,no,no,yes
17440,33,107,2,14,no,no,yes
25650,33,340,8,17,yes,no,yes
27440,66,340,8,14,no,no,yes
27990,50,320,8,15,no,no,yes
19940,25,214,4,14,yes,no,yes
14950,33,212,4,14,no,no,yes
20450,33,250,8,15,no,no,yes
31940,66,452,16,14,yes,no,yes
14990,33,130,4,14,no,no,yes
21940,66,107,2,14,yes,no,yes
36090,66,527,4,15,no,no,no
21900,25,340,8,14,no,no,yes
17450,33,210,4,14,yes,no,yes
25900,50,340,8,14,no,no,yes
16390,66,130,4,14,no,no,yes
20440,50,107,2,14,no,no,yes
32440,66,452,16,14,no,no,yes
35950,66,500,8,15,no,no,yes
15950,33,212,4,15,no,no,yes
24440,66,214,4,14,no,no,yes
31440,50,452,16,14,no,no,yes
23950,33,340,8,14,no,no,yes
19440,25,214,4,14,no,no,yes
25940,33,340,8,14,yes,no,yes
18950,33,212,8,14,no,no,yes
30440,33,452,16,14,no,no,yes
22250,66,340,8,15,no,no,yes
14950,33,212,4,14,no,no,yes
27990,50,320,8,15,no,no,yes
15440,25,107,2,14,no,no,yes
23440,33,426,8,14,no,no,yes
27940,33,540,16,14,yes,no,yes
13990,25,170,4,14,no,no,yes
22950,50,107,4,14,no,no,yes
21950,66,214,4,14,no,no,yes
25940,50,426,8,14,yes,no,yes
32990,50,450,8,15,no,no,yes
21940,25,426,8,14,yes,no,yes
34990,66,450,8,17,no,no,yes
20900,33,214,4,14,no,no,yes
26950,66,340,4,14,no,no,yes
26440,50,426,8,14,no,no,yes
16950,25,214,4,14,no,no,yes
20950,50,214,4,14,no,no,yes
15940,25,107,2,14,yes,no,yes
18450,66,210,4,14,no,no,yes
20440,50,107,2,14,no,no,yes
42950,33,1100,16,14,no,no,yes
27950,33,540,16,14,no,no,yes
20450,33,250,8,15,no,no,yes
25440,33,426,8,14,no,no,yes
23990,50,340,8,14,yes,no,yes
22250,66,250,4,14,yes,yes,yes
14700,25,214,4,14,no,no,yes
15750,33,210,4,14,no,no,yes
23940,66,214,4,14,yes,no,yes
17950,50,107,2,14,no,no,yes
15990,50,170,4,14,no,no,yes
12990,33,130,4,14,no,no,yes
44940,33,1100,16,14,yes,no,yes
27440,33,540,16,14,no,no,yes
24440,33,426,8,14,no,no,yes
20900,25,426,8,15,no,no,yes
22900,66,214,4,14,no,no,yes
24690,50,340,8,17,no,no,yes
14950,33,107,4,14,no,no,yes
19940,33,214,4,14,yes,no,yes
16440,33,107,2,14,no,no,yes
23250,66,250,8,15,no,no,yes
35150,66,424,16,17,yes,no,yes
15440,33,107,4,14,no,no,yes
15790,25,120,4,14,no,no,no
15090,50,130,4,14,no,no,yes
25890,66,340,8,17,no,no,yes
20900,25,426,8,14,no,no,yes
25650,33,340,8,17,yes,no,yes
24940,50,107,4,14,yes,no,yes
18650,25,170,4,17,no,no,yes
21750,66,250,8,15,no,no,yes
21900,50,214,4,14,no,no,yes
14440,25,107,4,14,no,no,yes
21090,33,120,4,14,no,no,no
23950,50,426,8,14,no,no,yes
17900,33,107,2,15,no,no,yes
17950,25,107,4,14,yes,yes,yes
16950,33,250,4,14,no,no,yes
31440,66,540,16,14,no,no,yes
19990,33,230,4,14,no,no,yes
24940,33,426,8,14,yes,no,yes
18940,25,214,4,14,yes,no,yes
28940,66,340,4,14,yes,no,yes
23990,50,250,8,15,no,no,yes
15900,33,107,2,15,no,no,yes
17990,33,120,4,14,no,no,no
19990,33,245,8,14,no,no,yes
30940,50,540,16,14,yes,no,yes
28990,50,240,4,14,no,no,no
18790,50,170,4,14,no,no,yes
27440,25,540,16,14,no,no,yes
24950,33,340,4,14,no,no,yes
25940,66,107,4,14,yes,no,yes
28450,66,340,8,17,yes,no,yes
17990,33,170,4,14,yes,yes,yes
29990,66,540,8,15,no,no,yes
34950,50,452,8,14,no,no,yes
32950,66,545,8,14,no,no,yes
30990,66,450,16,15,yes,no,yes
18900,50,107,2,14,no,no,yes
45940,50,1100,16,14,yes,no,yes
18190,50,210,4,15,no,no,yes
15900,33,107,2,14,no,no,yes
18990,25,120,4,14,no,no,no
20900,33,214,4,15,no,no,yes
33950,33,452,8,14,no,no,yes
30250,33,1370,8,14,no,no,yes
17950,33,214,4,14,no,no,yes
25900,25,540,16,14,no,no,yes
22950,66,250,8,15,yes,no,yes
19990,33,120,4,14,no,no,no
19450,33,250,4,14,yes,yes,yes
18440,25,214,4,14,no,no,yes
28450,66,250,8,14,no,no,yes
15990,25,120,4,14,no,no,no
18900,33,214,4,14,no,no,yes
12950,25,170,4,14,no,no,yes
28440,33,540,16,14,no,no,yes
19440,33,214,4,14,no,no,yes
18490,33,170,4,14,no,no,yes
19940,33,214,8,14,yes,no,yes
20450,33,250,4,15,yes,yes,yes
23900,33,426,8,15,no,no,yes
19950,33,340,8,14,no,no,yes
14900,25,107,2,15,no,no,yes
35990,33,345,16,17,no,no,yes
23440,50,214,4,14,no,no,yes
26440,66,426,8,14,no,no,yes
25440,50,426,8,14,no,no,yes
19900,66,107,2,15,no,no,yes
16950,25,214,8,14,no,no,yes
21950,33,214,8,14,yes,yes,yes
21900,50,214,4,15,no,no,yes
29940,33,540,16,14,yes,no,yes
15440,50,130,4,14,no,no,yes
28900,33,540,16,15,no,no,yes
29950,66,424,16,15,yes,no,yes
22940,50,214,4,14,yes,no,yes
15590,33,170,4,14,no,no,yes
37890,66,527,8,15,no,no,no
18950,33,107,4,14,yes,yes,yes
19190,50,170,4,14,yes,yes,yes
21440,25,426,8,14,no,no,yes
22950,33,426,8,14,no,no,yes
25950,50,340,4,14,no,no,yes
26480,66,245,8,14,yes,no,yes
25900,66,426,8,15,no,no,yes
10490,33,80,2,14,no,no,yes
34950,66,500,16,14,no,no,yes
16670,33,107,8,14,no,no,yes
17440,33,107,2,14,no,no,yes
22440,33,426,8,14,no,no,yes
22950,50,340,8,15,no,no,yes
14900,25,107,2,14,no,no,yes
25950,33,540,16,14,no,no,yes
21440,66,107,2,14,no,no,yes
44950,66,1100,16,14,no,no,yes
24440,66,214,4,14,no,no,yes
23250,66,250,4,15,yes,yes,yes
38950,66,1370,8,14,no,no,yes
19750,33,250,8,14,no,no,yes
18950,66,107,2,14,no,no,yes
22990,66,245,8,14,no,no,yes
23440,66,214,4,14,no,no,yes
29990,66,320,8,15,yes,yes,yes
21700,33,340,8,14,yes,no,yes
21900,33,426,8,15,no,no,yes
28340,66,426,8,15,no,no,yes
19440,25,214,4,14,no,no,yes
18940,33,107,2,14,yes,no,yes
20990,33,120,4,14,no,no,no
22250,66,340,8,15,no,no,yes
22990,66,120,4,14,no,no,no
20950,25,214,8,14,yes,yes,yes
26440,25,540,16,14,no,no,yes
35940,33,452,8,14,yes,no,yes
29950,66,540,16,14,no,no,yes
22440,33,214,4,14,no,no,yes
29900,50,540,16,15,no,no,yes
19390,66,210,4,15,no,no,yes
46940,66,1100,16,14,yes,no,yes
20390,66,170,4,14,yes,yes,yes
14950,33,107,2,14,no,no,yes
33340,66,540,16,15,no,no,yes
37940,66,452,8,14,yes,no,yes
29990,66,345,16,15,no,no,yes
20940,66,107,2,14,yes,no,yes
26940,25,540,16,14,yes,no,yes
13950,25,170,4,15,no,no,yes
19480,66,130,4,14,yes,no,yes
36940,50,452,8,14,yes,no,yes
15670,25,107,8,14,no,no,yes
21250,66,250,8,15,no,no,yes
27450,66,250,8,17,no,no,yes
19440,33,107,2,14,no,no,yes
14990,33,130,4,14,no,no,yes
29990,66,450,8,15,no,no,yes
15940,25,107,4,14,yes,no,yes
19950,25,426,8,14,no,no,yes
20950,33,212,4,17,no,no,yes
28150,50,340,8,17,no,no,yes
24950,66,426,8,14,no,no,yes
39990,66,450,8,17,no,no,yes
26900,33,540,16,15,no,no,yes
31440,50,540,16,14,no,no,yes
14490,25,120,4,14,no,no,no
19940,50,107,2,14,yes,no,yes
24950,25,540,16,14,no,no,yes
36700,66,500,16,14,yes,no,yes
27940,50,340,4,14,yes,no,yes
17290,66,170,4,14,no,no,yes
26900,33,540,16,14,no,no,yes
40950,66,500,16,17,no,no,yes
25900,25,540,16,15,no,no,yes
22440,25,426,8,14,no,no,yes
17990,33,250,4,14,no,no,yes
25950,33,340,8,17,no,no,yes
15990,66,130,4,14,no,no,yes
23900,33,426,8,14,no,no,yes
26750,66,340,8,17,no,no,yes
28900,33,540,16,14,no,no,yes
30900,66,540,16,15,no,no,yes
19750,66,250,4,14,no,no,yes
29440,33,540,16,14,no,no,yes
19900,66,107,2,14,no,no,yes
18950,33,250,8,15,no,no,yes
21450,66,250,4,14,yes,no,yes
26940,33,340,4,14,yes,no,yes
18440,33,107,2,14,no,no,yes
29900,50,540,16,14,no,no,yes
25900,66,426,8,14,no,no,yes
20150,66,210,4,14,yes,no,yes
16940,33,107,2,14,yes,no,yes
23950,33,212,8,17,no,no,yes
43950,50,1100,16,14,no,no,yes
32440,66,540,16,14,no,no,yes
29450,66,250,8,15,no,no,yes
21990,66,340,4,14,no,no,yes
18900,50,107,2,15,no,no,yes
22940,33,426,8,14,yes,no,yes
17450,33,210,4,14,yes,no,yes
23950,33,340,8,17,no,no,yes
23950,66,107,4,14,no,no,yes
15700,33,214,4,14,no,no,yes
26990,33,345,16,15,no,no,yes
18950,33,212,8,15,no,no,yes
17090,33,210,4,15,no,no,yes
21940,33,214,4,14,yes,no,yes
13950,25,107,4,14,no,no,yes
16390,66,130,4,14,no,no,yes
20950,33,426,8,14,no,no,yes
21950,33,107,4,14,no,no,yes
17900,25,214,4,14,no,no,yes
30440,33,540,16,14,no,no,yes
25990,50,230,4,14,yes,yes,yes
18900,33,214,4,15,no,no,yes
24900,50,426,8,15,no,no,yes
17490,33,230,4,14,no,no,yes
14990,33,170,4,14,no,no,yes
38990,66,345,16,17,no,no,yes
24700,50,340,8,15,yes,no,yes
39480,33,345,16,17,yes,no,yes
14990,25,170,4,14,no,no,yes
18940,25,214,8,14,yes,no,yes
42480,66,345,16,17,yes,no,yes
30480,33,345,16,15,yes,no,yes
20440,33,214,4,14,no,no,yes
35950,66,500,16,15,no,no,yes
16440,25,107,2,14,no,no,yes
18650,33,250,4,14,yes,no,yes
17950,33,212,8,14,no,no,yes
20950,33,340,8,15,no,no,yes
26940,66,426,8,14,yes,no,yes
18990,33,230,4,14,no,no,yes
24250,33,545,8,14,no,no,yes
27990,66,450,8,15,yes,no,yes
17950,33,214,8,14,no,no,yes
20150,33,250,8,15,yes,no,yes
28950,50,540,16,14,no,no,yes
17900,25,214,4,15,no,no,yes
16940,33,107,4,14,yes,no,yes
17280,25,120,4,14,no,no,yes
36090,66,527,4,15,no,no,no
24900,50,426,8,14,no,no,yes
20750,33,250,8,15,no,no,yes
22900,66,214,4,15,no,no,yes
27990,33,240,4,14,no,no,no
24650,33,250,8,17,no,no,yes
17900,33,107,2,14,no,no,yes
33480,66,345,16,15,yes,no,yes
13990,33,130,4,14,no,no,yes
13990,25,170,4,14,no,no,yes
20440,66,107,2,14,no,no,yes
30440,50,540,16,14,no,no,yes
15950,33,212,4,15,no,no,yes
13950,25,107,2,14,no,no,yes
23480,33,245,8,14,yes,no,yes
18450,33,250,8,15,no,no,yes
23940,33,107,4,14,yes,no,yes
19950,33,214,4,14,no,no,yes
19450,33,340,8,15,no,no,yes
16700,33,212,4,14,yes,no,yes
14700,25,170,4,14,yes,no,yes
19700,33,212,8,14,yes,no,yes
35950,66,452,8,14,no,no,yes
22440,50,214,4,14,no,no,yes
15990,25,170,4,14,no,no,yes
30900,66,540,16,14,no,no,yes
17490,33,170,4,14,no,no,yes
21440,33,214,4,14,no,no,yes
19440,50,107,2,14,no,no,yes
23590,33,340,8,17,no,no,yes
18480,33,130,4,14,yes,no,yes
21900,33,426,8,14,no,no,yes
31940,66,540,16,14,yes,no,yes
16950,33,107,2,14,no,no,yes
27440,66,426,8,14,no,no,yes
29900,50,528,16,14,no,no,yes
18950,66,107,2,14,no,no,yes
23950,50,426,8,14,no,no,yes
22940,33,426,8,14,yes,no,yes
21990,66,340,4,14,no,no,yes
18900,33,212,4,14,yes,yes,yes
34990,66,527,4,14,no,no,no
23990,33,340,8,15,no,no,yes
33480,66,345,16,15,yes,no,yes
22950,50,340,8,15,no,no,yes
20990,33,120,4,14,no,no,no
19440,33,107,2,14,no,no,yes
25900,25,528,16,15,no,no,yes
16990,33,212,4,14,no,no,yes
26440,25,528,16,14,no,no,yes
19950,33,214,4,14,no,no,yes
36990,66,345,16,17,no,no,yes
22950,33,426,8,14,no,no,yes
15790,25,120,4,14,no,no,no
17950,33,214,4,14,no,no,yes
27950,33,528,16,14,no,no,yes
20900,33,214,4,15,no,no,yes
14900,25,107,2,14,no,no,yes
24990,50,340,8,15,no,no,yes
25990,66,340,8,15,yes,no,yes
19990,66,170,4,14,yes,yes,yes
15790,50,170,4,14,no,no,yes
25940,50,426,8,14,yes,no,yes
17490,50,212,4,14,no,no,yes
14990,33,170,4,14,no,no,yes
19900,66,107,2,15,no,no,yes
18940,25,120,4,14,yes,no,no
17900,33,107,2,14,no,no,yes
35990,66,527,4,15,no,no,no
22940,50,214,4,14,yes,no,yes
18990,25,120,4,14,no,no,no
19440,33,214,4,14,no,no,yes
25900,66,426,8,14,no,no,yes
19290,66,210,4,15,no,no,yes
29950,66,540,16,14,no,no,yes
25440,50,426,8,14,no,no,yes
14950,33,212,4,14,no,no,yes
19740,25,120,4,14,yes,no,no
18090,50,210,4,15,no,no,yes
18950,33,212,8,15,no,no,yes
22440,33,426,8,14,no,no,yes
28900,33,528,16,14,no,no,yes
26900,33,528,16,14,no,no,yes
21940,25,426,8,14,yes,no,yes
23950,33,212,8,17,no,no,yes
13950,25,170,4,15,no,no,yes
21990,50,230,8,15,no,no,yes
17790,33,120,4,14,no,no,no
21900,33,426,8,14,no,no,yes
20950,33,212,4,17,no,no,yes
14900,25,107,2,15,no,no,yes
18590,33,120,4,14,no,no,no
19940,50,107,2,14,yes,no,yes
13950,25,107,4,14,no,no,yes
30940,50,528,16,14,yes,no,yes
16950,33,107,2,14,no,no,yes
14690,33,170,4,14,no,no,yes
21440,33,214,4,14,no,no,yes
37890,66,527,8,15,no,no,no
20440,50,107,2,14,no,no,yes
27980,66,340,8,15,yes,no,yes
22990,66,120,4,14,no,no,no
30940,66,245,4,14,yes,no,no
19440,25,214,4,14,no,no,yes
18440,25,214,4,14,no,no,yes
19990,66,245,8,14,no,no,yes
13790,25,212,4,14,no,no,yes
17990,33,170,4,14,no,no,yes
21900,33,212,8,14,yes,yes,yes
18900,33,214,4,15,no,no,yes
24950,66,426,8,14,no,no,yes
40950,66,500,16,17,no,no,yes
24900,50,426,8,15,no,no,yes
16590,25,120,4,14,no,no,no
18990,33,120,4,14,no,no,no
38990,66,345,16,17,no,no,yes
23440,33,426,8,14,no,no,yes
27440,25,528,16,14,no,no,yes
21900,33,426,8,15,no,no,yes
22480,33,245,8,14,yes,no,yes
15940,25,107,2,14,yes,no,yes
27440,33,528,16,14,no,no,yes
27840,33,245,8,14,yes,no,no
16950,25,214,4,14,no,no,yes
20900,25,426,8,14,no,no,yes
21440,66,107,2,14,no,no,yes
28440,33,528,16,14,no,no,yes
18650,25,170,4,17,no,no,yes
25440,33,426,8,14,no,no,yes
15490,25,212,4,14,no,no,yes
25900,66,426,8,15,no,no,yes
22900,66,214,4,15,no,no,yes
29940,33,528,16,14,yes,no,yes
17900,25,214,4,14,no,no,yes
24440,66,214,4,14,no,no,yes
21440,25,426,8,14,no,no,yes
13990,33,130,4,14,no,no,yes
20900,25,426,8,15,no,no,yes
20990,33,120,4,14,no,no,no
33340,66,540,16,15,no,no,yes
38490,66,450,16,15,no,no,yes
14490,25,120,4,14,no,no,no
24690,33,245,8,14,no,no,no
16440,25,107,2,14,no,no,yes
20950,33,426,8,14,no,no,yes
28990,50,240,4,14,no,no,no
14990,66,130,4,14,no,no,yes
16440,33,107,2,14,no,no,yes
12790,33,130,4,14,no,no,yes
23900,33,426,8,15,no,no,yes
20440,33,214,4,14,no,no,yes
26940,25,528,16,14,yes,no,yes
22440,50,214,4,14,no,no,yes
18900,50,107,2,15,no,no,yes
20440,66,107,2,14,no,no,yes
26990,66,340,8,15,no,no,yes
14790,50,130,4,14,no,no,yes
25790,33,340,4,14,no,no,no
23440,33,120,4,14,yes,no,no
23440,50,214,4,14,no,no,yes
19900,66,107,2,14,no,no,yes
24390,50,340,8,17,no,no,yes
31940,66,424,16,15,yes,yes,yes
23290,33,340,8,17,no,no,yes
15440,25,107,2,14,no,no,yes
15900,33,107,2,15,no,no,yes
18940,25,214,4,14,yes,no,yes
18990,33,245,8,14,no,no,yes
24980,50,230,4,14,yes,no,yes
22440,33,214,4,14,no,no,yes
35150,66,424,16,17,yes,no,yes
15990,25,120,4,14,no,no,no
13690,33,130,4,14,no,no,yes
29980,66,450,8,15,yes,no,yes
18790,50,170,4,14,yes,yes,yes
19950,25,426,8,14,no,no,yes
23940,66,214,4,14,yes,no,yes
17900,25,214,4,15,no,no,yes
21900,50,214,4,14,no,no,yes
32440,66,528,16,14,no,no,yes
23900,33,340,8,14,yes,yes,yes
26940,66,426,8,14,yes,no,yes
26440,66,426,8,14,no,no,yes
27440,66,426,8,14,no,no,yes
34990,50,450,8,15,no,no,yes
13950,25,107,2,14,no,no,yes
27790,66,245,4,14,no,no,no
28150,50,340,8,17,no,no,yes
16990,66,170,4,14,no,no,yes
9990,33,80,2,14,no,no,yes
22440,25,426,8,14,no,no,yes
15990,66,130,4,14,no,no,yes
23480,66,245,8,14,yes,no,yes
22900,66,214,4,14,no,no,yes
27940,33,528,16,14,yes,no,yes
31440,66,528,16,14,no,no,yes
19690,50,340,4,14,no,no,yes
17440,33,107,2,14,no,no,yes
20940,33,120,4,14,yes,no,no
19990,33,170,4,14,no,no,yes
15190,50,130,4,14,no,no,yes
17990,33,120,4,14,no,no,no
17950,50,107,2,14,no,no,yes
16940,33,107,2,14,yes,no,yes
14950,33,107,2,14,no,no,yes
21950,66,214,4,14,no,no,yes
17890,33,212,4,14,no,no,yes
29990,33,450,16,15,no,no,yes
33990,33,450,8,15,no,no,yes
18440,33,107,2,14,no,no,yes
30440,33,528,16,14,no,no,yes
19940,33,214,4,14,yes,no,yes
12950,25,170,4,14,no,no,yes
20900,33,214,4,14,no,no,yes
34950,66,500,16,14,no,no,yes
24900,50,426,8,14,no,no,yes
49990,66,525,8,17,no,no,yes
17480,33,130,4,14,yes,no,yes
29900,50,528,16,15,no,no,yes
15900,33,107,2,14,no,no,yes
31990,66,450,8,15,no,no,yes
42480,66,345,16,17,yes,no,yes
21900,50,214,4,15,no,no,yes
25950,33,340,8,17,no,no,yes
21740,33,120,4,14,yes,no,no
28340,66,426,8,15,no,no,yes
29440,33,528,16,14,no,no,yes
15990,33,212,4,14,no,no,yes
25900,25,528,16,14,no,no,yes
17690,33,170,4,14,yes,yes,yes
29950,66,424,16,15,yes,no,yes
18480,66,130,4,14,yes,no,yes
31480,66,345,16,15,yes,no,yes
35950,66,500,16,15,no,no,yes
26900,50,340,8,15,yes,yes,yes
24950,25,528,16,14,no,no,yes
28990,50,320,8,15,no,no,yes
19990,33,230,8,15,no,no,yes
21940,33,214,4,14,yes,no,yes
38900,66,500,16,14,yes,yes,yes
16900,25,170,4,14,yes,yes,yes
24440,33,426,8,14,no,no,yes
41040,66,527,8,15,yes,no,no
28940,33,340,4,14,yes,no,no
17900,33,107,2,15,no,no,yes
19950,33,340,8,14,no,no,yes
31940,66,528,16,14,yes,no,yes
24140,33,120,4,14,yes,no,no
26990,33,240,4,14,no,no,no
23440,66,214,4,14,no,no,yes
38140,66,527,4,14,yes,no,no
24940,33,426,8,14,yes,no,yes
28900,33,528,16,15,no,no,yes
40480,66,345,16,17,yes,no,yes
14990,25,120,4,14,no,no,yes
31440,50,528,16,14,no,no,yes
17950,33,212,8,14,no,no,yes
30440,50,528,16,14,no,no,yes
29950,66,528,16,14,no,no,yes
23900,33,426,8,14,no,no,yes
27990,66,345,16,15,no,no,yes
20940,66,107,2,14,yes,no,yes
18900,50,107,2,14,no,no,yes
29990,66,345,16,15,no,no,yes
26440,50,426,8,14,no,no,yes
20950,50,214,4,14,no,no,yes
30900,66,528,16,15,no,no,yes
30900,66,528,16,14,no,no,yes
39140,66,527,4,15,yes,no,no
15950,33,212,4,15,no,no,yes
19440,50,107,2,14,no,no,yes
26900,33,528,16,15,no,no,yes
28950,50,528,16,14,no,no,yes
20290,33,120,4,14,no,no,no
16990,33,210,4,15,no,no,yes
18900,33,214,4,14,no,no,yes
18940,33,107,2,14,yes,no,yes
25950,33,528,16,14,no,no,yes
25590,66,340,8,17,no,no,yes
20950,33,340,8,15,no,no,yes
19390,66,212,4,14,no,no,yes
25440,33,426,8,14,no,no,yes
53990,66,1200,32,17,yes,no,yes
20900,33,214,4,15,no,no,yes
20250,66,340,4,15,no,no,yes
21950,33,212,4,17,no,no,yes
25900,66,426,8,15,no,no,yes
21900,50,214,4,15,no,no,yes
20140,25,212,4,14,yes,no,no
17090,25,120,4,14,no,no,no
23440,50,340,8,15,no,no,yes
23950,50,426,8,14,no,no,yes
39040,66,527,8,15,yes,no,no
16440,33,107,2,14,no,no,yes
21900,33,426,8,14,no,no,yes
27440,66,426,8,14,no,no,yes
17900,33,212,4,14,yes,yes,yes
36340,66,527,4,15,yes,no,no
20950,33,426,8,14,no,no,yes
12990,25,120,4,14,yes,no,yes
33850,66,1370,8,14,no,no,yes
18440,33,107,2,14,no,no,yes
13950,33,212,4,14,no,no,yes
27440,25,528,16,14,no,no,yes
21440,25,426,8,14,no,no,yes
22950,33,426,8,14,no,no,yes
19950,33,214,4,14,no,no,yes
15390,25,120,4,14,no,no,no
26450,66,340,8,17,no,no,yes
20900,25,426,8,14,no,no,yes
29990,66,340,4,15,no,no,yes
18990,25,120,4,14,no,no,no
16490,25,120,4,14,no,no,no
