year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2020,12,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",53,9,3.98,0,1.44,0,3.58,0,0,809,282,0,232,0,295
2020,12,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",134,17,3.98,0,12.24,0,0.77,0,0,684,122,0,536,0,26
2020,12,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",1967,177,66.23,4.65,75.9,0,30.22,4,1,15326,9245,382,2749,0,2950
2020,12,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",91,12,5.45,0,3.47,0,3.08,0,0,501,316,0,71,0,114
2020,12,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",321,38,13.54,0,21.44,0,3.02,1,0,1871,547,0,1064,0,260
2020,12,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",214,30,13.63,0.53,11.49,0,4.36,0,0,1282,471,63,465,0,283
2020,12,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1551,161,66.44,2.52,60.76,1.51,29.77,2,1,12126,6520,124,1903,42,3537
2020,12,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",2419,228,93.73,8.22,99.08,0.26,26.72,8,0,16779,8773,1396,2829,8,3773
2020,12,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",162,30,12.23,0.65,14.2,0,2.92,1,0,1436,665,11,457,0,303
2020,12,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",108,11,6.92,0.09,3,0,1,2,1,372,297,4,54,0,17
2020,12,AA,American Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",13,1,0,0,1,0,0,1,0,143,0,0,143,0,0
2020,12,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",52,6,4.1,0,1.78,0,0.12,2,1,176,135,0,38,0,3
2020,12,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",249,24,13.55,0.05,6.58,0,3.82,0,0,921,629,2,198,0,92
2020,12,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",93,17,9.51,0,4.82,0,2.66,0,0,794,476,0,142,0,176
2020,12,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",110,7,3.25,0.65,2.51,0,0.59,1,0,211,119,13,57,0,22
2020,12,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",378,53,22.73,0.41,22.71,0,7.15,1,0,2237,931,23,870,0,413
2020,12,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",434,54,19.78,0,24.58,0,9.64,1,2,1987,834,0,772,0,381
2020,12,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",329,50,23.54,0.6,18.4,0.03,7.44,0,1,3112,1173,19,599,2,1319
2020,12,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",337,34,13.72,0,11.3,0,8.98,0,0,1872,722,0,525,0,625
2020,12,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",443,37,12.81,0.61,19.26,0.33,3.99,2,0,1665,564,70,764,11,256
2020,12,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",139,16,8.69,0,3.02,0,4.29,0,0,943,380,0,99,0,464
2020,12,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",269,33,25.75,0.13,5.16,0,1.96,0,0,3519,2965,4,454,0,96
2020,12,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",223,29,12.07,0,13.84,0,3.1,0,0,1130,496,0,367,0,267
2020,12,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",225,20,8.45,0.19,9.2,0.19,1.97,2,0,972,687,5,228,4,48
2020,12,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",282,28,8.34,0.4,15.92,0,3.34,0,0,763,228,6,443,0,86
2020,12,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",58,2,1.18,0,0.82,0,0,0,0,273,64,0,209,0,0
2020,12,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",238,21,8.91,0.84,7.4,0,3.85,0,0,891,304,103,276,0,208
2020,12,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",195,18,8.89,0,8.55,0,0.57,0,0,801,438,0,280,0,83
2020,12,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",70,5,2.25,0,2.57,0,0.18,0,0,163,70,0,89,0,4
2020,12,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",591,55,25.15,0.42,23.6,0,5.83,1,0,3641,2161,13,1036,0,431
2020,12,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",136,13,4.86,1,1.19,0,5.96,1,0,930,293,253,50,0,334
2020,12,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",182,21,14.27,0,5.15,0,1.59,1,0,1066,595,0,233,0,238
2020,12,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31,4,3.08,0,0.06,0,0.86,1,0,177,144,0,2,0,31
2020,12,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9,8,0.25,0.69,4.08,0,2.97,1,0,399,16,47,161,0,175
2020,12,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",43,5,3.99,0,1.01,0,0,3,0,182,125,0,57,0,0
2020,12,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",715,106,20.1,3.52,32.1,17.31,32.97,16,0,4582,941,301,986,553,1801
2020,12,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",31,2,0,0,2,0,0,0,0,52,0,0,52,0,0
2020,12,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",42,6,2,0.3,2.71,0,0.99,0,0,389,76,35,118,0,160
2020,12,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",47,5,1.9,0,1.13,0,1.97,0,0,168,63,0,21,0,84
2020,12,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",61,1,0,1,0,0,0,0,0,36,0,36,0,0,0
2020,12,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",60,7,0,0.29,6.71,0,0,1,0,217,0,22,195,0,0
2020,12,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",30,5,2.24,0,2.76,0,0,0,0,285,197,0,88,0,0
2020,12,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",61,2,1,0,1,0,0,0,0,57,17,0,40,0,0
2020,12,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31,3,1.97,0,1.03,0,0,1,0,139,122,0,17,0,0
2020,12,AS,Alaska Airlines Inc.,CDB,"Cold Bay, AK: Cold Bay Airport",18,9,0.7,1.37,2.74,1.31,2.88,1,1,405,37,39,126,36,167
2020,12,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",60,15,1.63,2,4.91,0,6.46,5,3,542,38,154,135,0,215
2020,12,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",27,2,0.5,0,1.5,0,0,0,0,53,18,0,35,0,0
2020,12,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",62,4,2.43,0,1.57,0,0,2,0,207,149,0,58,0,0
2020,12,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",115,13,2,0.14,9.31,0,1.55,0,0,526,159,12,298,0,57
2020,12,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",110,9,2.45,0.25,6.3,0,0,0,0,449,122,18,309,0,0
2020,12,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",26,3,2,0,0.53,0,0.47,0,0,99,65,0,18,0,16
2020,12,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",79,2,0,0,1,0,1,4,0,45,0,0,20,0,25
2020,12,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",62,10,2.1,0.53,5.54,0,1.83,0,0,290,70,39,134,0,47
2020,12,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",145,11,6.68,0,4.32,0,0,0,1,479,373,0,106,0,0
2020,12,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",106,11,4.82,1,4.53,0,0.65,0,0,418,255,18,132,0,13
2020,12,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",150,16,4.82,1,10.18,0,0,0,0,892,422,120,350,0,0
2020,12,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",31,4,0.76,0.21,3.02,0,0,1,0,96,13,8,75,0,0
2020,12,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",31,1,0,0,0,0,1,0,0,24,0,0,0,0,24
2020,12,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",24,2,1.76,0,0.24,0,0,0,0,98,88,0,10,0,0
2020,12,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",55,4,0,0,3.13,0,0.88,2,0,143,0,0,122,0,21
2020,12,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",244,28,4.79,7.94,11.83,0,3.44,9,6,1066,142,379,403,0,142
2020,12,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",151,14,3.61,0.67,7.75,0,1.97,0,0,831,212,29,361,0,229
2020,12,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",120,16,3.8,2.52,5.03,0,4.65,4,7,559,181,81,151,0,146
2020,12,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",283,14,9.01,0.51,4.48,0,0,0,0,662,442,37,183,0,0
2020,12,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",500,21,9.38,1.54,7.08,0,3,4,0,1016,506,113,259,0,138
2020,12,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",50,0,0,0,0,0,0,18,0,0,0,0,0,0,0
2020,12,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",31,5,0.87,0,4.13,0,0,0,0,117,13,0,104,0,0
2020,12,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",130,8,3.84,0,3.16,0,1,1,0,327,149,0,76,0,102
2020,12,AS,Alaska Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",31,1,0,0,1,0,0,1,0,18,0,0,18,0,0
2020,12,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",32,3,0.96,0,1.41,0,0.63,0,0,123,76,0,32,0,15
2020,12,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",214,23,6.27,0,16.73,0,0,0,1,1134,675,0,459,0,0
2020,12,AS,Alaska Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",31,3,0.7,0,2.3,0,0,0,2,106,49,0,57,0,0
2020,12,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",30,5,1.54,0.84,1.62,0,1,2,0,424,268,58,59,0,39
2020,12,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",108,1,0,0.38,0.63,0,0,0,0,16,0,6,10,0,0
2020,12,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",144,11,1.88,1.38,7.75,0,0,0,0,322,77,56,189,0,0
2020,12,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",30,8,4.69,0,3.31,0,0,1,0,229,171,0,58,0,0
2020,12,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",733,38,11.62,0.86,18.6,1.99,4.93,7,0,1860,761,62,530,274,233
2020,12,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",31,3,0.53,0,2.47,0,0,1,0,68,8,0,60,0,0
2020,12,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",275,9,4.29,1.66,3.06,0,0,0,1,653,139,368,146,0,0
2020,12,AS,Alaska Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",60,15,1.03,4.06,3.16,0,6.75,4,2,552,24,145,110,0,273
2020,12,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",214,4,2,0.38,1.08,0,0.55,3,1,163,75,25,27,0,36
2020,12,AS,Alaska Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,AS,Alaska Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",35,1,0,0,0,0,1,0,0,64,0,0,0,0,64
2020,12,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",394,17,6.87,1.44,4.79,0,3.9,3,0,1061,278,313,202,0,268
2020,12,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",31,3,0.67,0,1.71,0,0.62,0,0,81,22,0,38,0,21
2020,12,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",43,16,1.75,7.78,4.58,0,1.89,2,0,501,113,215,138,0,35
2020,12,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",3812,235,64.4,10.24,109.48,1.47,49.41,47,6,11162,4013,669,3119,28,3333
2020,12,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",213,10,3.7,1.63,2.67,0,2,6,0,925,242,388,161,0,134
2020,12,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",31,6,2.24,0,0.68,0,3.08,0,0,171,62,0,18,0,91
2020,12,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",142,8,1.96,0,1.18,0,4.85,3,0,588,82,0,68,0,438
2020,12,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",15,1,0,0,0.56,0,0.44,0,0,32,0,0,18,0,14
2020,12,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",19,1,0,0.85,0.15,0,0,0,0,60,0,51,9,0,0
2020,12,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",88,3,0.96,0.22,1.4,0,0.42,0,1,161,92,11,37,0,21
2020,12,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",86,3,2.71,0,0.29,0,0,0,0,114,108,0,6,0,0
2020,12,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",31,1,1,0,0,0,0,0,0,39,39,0,0,0,0
2020,12,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",60,11,0.29,1,2.9,0,6.81,5,1,355,15,16,75,0,249
2020,12,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",60,9,0.99,0,5.51,0,2.5,5,6,373,32,0,150,0,191
2020,12,B6,JetBlue Airways,ABQ,"Albuquerque, NM: Albuquerque International Sunport",11,2,1,0.66,0.34,0,0,0,0,249,69,119,61,0,0
2020,12,B6,JetBlue Airways,ACK,"Nantucket, MA: Nantucket Memorial",12,4,2.12,0,0,0,1.88,1,0,222,147,0,0,0,75
2020,12,B6,JetBlue Airways,ALB,"Albany, NY: Albany International",20,5,2.96,0.86,1.17,0,0,0,0,414,325,57,32,0,0
2020,12,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",104,23,11.88,0,5.97,0,5.15,1,0,1781,793,0,256,0,732
2020,12,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",122,23,10.15,1.89,8.69,0,2.28,1,0,1572,548,432,360,0,232
2020,12,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",182,41,14.9,0,14.54,0,11.56,2,1,2203,798,0,643,0,762
2020,12,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",39,4,2,0.78,0.78,0,0.44,1,0,341,60,200,70,0,11
2020,12,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",1588,324,97.15,2.22,131.11,2.28,91.25,27,6,20745,6844,226,4397,166,9112
2020,12,B6,JetBlue Airways,BTV,"Burlington, VT: Burlington International",12,3,1.96,0.03,0.02,0,0.99,0,0,399,175,7,4,0,213
2020,12,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",63,16,7.95,1.1,2.72,0,4.22,1,0,1693,704,536,92,0,361
2020,12,B6,JetBlue Airways,BZN,"Bozeman, MT: Bozeman Yellowstone International",12,1,0.01,0,0.37,0,0.62,0,0,144,2,0,53,0,89
2020,12,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",77,19,8.42,1.42,6.38,0,2.77,1,0,1172,592,104,300,0,176
2020,12,B6,JetBlue Airways,CLE,"Cleveland, OH: Cleveland-Hopkins International",45,5,1.17,0.73,1.37,0,1.73,0,0,341,42,104,90,0,105
2020,12,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",18,5,3.32,0.69,0.99,0,0,0,0,644,338,183,123,0,0
2020,12,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",247,44,21.25,1.89,7.66,1.25,11.95,0,0,3216,1378,276,414,44,1104
2020,12,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",47,5,1.04,0.47,2.53,0,0.96,0,0,159,26,15,63,0,55
2020,12,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",30,10,5.07,1.34,2.79,0,0.8,0,0,1109,326,474,273,0,36
2020,12,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",34,4,1.82,1.36,0.61,0,0.21,1,0,347,129,151,61,0,6
2020,12,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",670,140,55.73,0,42.36,1.35,40.55,13,0,8136,3312,0,1784,53,2987
2020,12,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1153,266,97.28,2.93,126.89,1.53,37.37,11,1,13747,6214,351,4509,53,2620
2020,12,B6,JetBlue Airways,HDN,"Hayden, CO: Yampa Valley",10,3,2.33,0,0.67,0,0,0,0,77,65,0,12,0,0
2020,12,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",214,39,14.93,0,16.11,0,7.95,2,1,2852,1329,0,791,0,732
2020,12,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",33,7,2.58,0.18,4.24,0,0,0,0,774,393,35,346,0,0
2020,12,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",91,22,12.94,0,5.18,0,3.88,1,0,1395,815,0,269,0,311
2020,12,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",1278,249,78.89,0,102.66,1.72,65.73,19,1,15288,4985,0,3480,42,6781
2020,12,B6,JetBlue Airways,LAS,"Las Vegas, NV: McCarran International",129,21,5.87,1,10.4,0,3.73,1,0,1681,1076,60,390,0,155
2020,12,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",505,74,25.21,2.53,36.14,0,10.13,5,1,4719,2728,280,1064,0,647
2020,12,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",81,17,5.81,0,3.46,0,7.73,0,0,1544,294,0,190,0,1060
2020,12,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",954,204,87.47,1.72,79.15,0,35.66,8,3,12904,6226,118,2954,0,3606
2020,12,B6,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International",20,2,0,1.71,0.29,0,0,1,0,457,0,353,104,0,0
2020,12,B6,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",49,13,5.92,0.27,3.56,0,3.25,0,0,897,407,29,159,0,302
2020,12,B6,JetBlue Airways,MTJ,"Montrose/Delta, CO: Montrose Regional",6,1,0,0.98,0.02,0,0,0,0,98,0,96,2,0,0
2020,12,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",57,12,5.26,0.49,4.73,0,1.52,0,0,1013,438,196,251,0,128
2020,12,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",366,88,24.27,2.31,46.93,0,14.49,4,0,5666,2112,278,1863,0,1413
2020,12,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",13,2,1.96,0,0,0,0.04,2,0,397,381,0,0,0,16
2020,12,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",142,28,12.85,0,10.78,0,4.37,0,0,1705,565,0,308,0,832
2020,12,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",60,13,2.65,2.34,5.22,0,2.8,0,0,848,266,129,278,0,175
2020,12,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",52,9,4.06,0,2.24,0,2.71,1,0,308,188,0,72,0,48
2020,12,B6,JetBlue Airways,PSP,"Palm Springs, CA: Palm Springs International",5,1,0.76,0,0.24,0,0,1,0,49,37,0,12,0,0
2020,12,B6,JetBlue Airways,PVD,"Providence, RI: Theodore Francis Green State",82,11,2.42,0,4.03,0,4.55,0,0,697,301,0,157,0,239
2020,12,B6,JetBlue Airways,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",136,30,16.11,0.47,7.04,0,6.38,1,0,1453,874,63,271,0,245
2020,12,B6,JetBlue Airways,RIC,"Richmond, VA: Richmond International",118,23,10.78,0,7.49,0.13,4.6,0,0,1051,599,0,255,4,193
2020,12,B6,JetBlue Airways,RNO,"Reno, NV: Reno/Tahoe International",21,2,1,0,1,0,0,0,1,180,165,0,15,0,0
2020,12,B6,JetBlue Airways,ROC,"Rochester, NY: Greater Rochester International",32,10,6.2,0,1.62,0,2.18,0,0,1097,704,0,122,0,271
2020,12,B6,JetBlue Airways,RSW,"Fort Myers, FL: Southwest Florida International",367,60,19.93,1.65,27.06,0.64,10.71,4,1,3777,1529,558,1080,29,581
2020,12,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",85,19,6.76,4.83,6.25,0,1.16,1,0,1383,406,472,373,0,132
2020,12,B6,JetBlue Airways,SAV,"Savannah, GA: Savannah/Hilton Head International",45,11,6.94,1.9,1.21,0,0.95,0,0,936,435,239,160,0,102
2020,12,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",37,7,3.44,0.48,3.08,0,0,1,0,521,263,64,194,0,0
2020,12,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",167,25,10.36,1.98,10.81,0,1.85,1,0,2197,1221,410,387,0,179
2020,12,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",708,167,79.18,4.08,61.63,0,22.1,11,1,10122,4694,478,2759,0,2191
2020,12,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",84,18,5.22,0.32,7.24,0,5.22,0,0,833,393,9,226,0,205
2020,12,B6,JetBlue Airways,SMF,"Sacramento, CA: Sacramento International",13,4,0,0.15,1.81,0,2.05,0,0,207,0,15,118,0,74
2020,12,B6,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",53,10,3.23,1.4,4.7,0,0.67,1,0,866,290,295,209,0,72
2020,12,B6,JetBlue Airways,STT,"Charlotte Amalie, VI: Cyril E King",44,6,3.28,0,1.25,0,1.47,3,0,478,219,0,85,0,174
2020,12,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",43,6,2.42,0.14,1.47,0,1.98,0,1,454,110,11,80,0,253
2020,12,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",378,74,22.79,1.01,35.35,0,14.85,1,1,3934,1389,235,1337,0,973
2020,12,DL,Delta Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",41,4,3.37,0,0.63,0,0,1,0,850,835,0,15,0,0
2020,12,DL,Delta Air Lines Inc.,ALB,"Albany, NY: Albany International",32,5,2.47,0,2.53,0,0,0,0,327,146,0,181,0,0
2020,12,DL,Delta Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",158,31,8.07,0.88,17.31,0,4.75,2,0,1234,282,55,638,0,259
2020,12,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",12420,1286,414.32,15.49,650.12,7,199.07,74,6,72853,38827,2024,20028,364,11610
2020,12,DL,Delta Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",406,98,29.2,0.38,61.56,0,6.86,1,1,5917,3385,45,2102,0,385
2020,12,DL,Delta Air Lines Inc.,BDL,"Hartford, CT: Bradley International",111,21,8.22,1,11.17,0,0.61,0,0,1371,443,631,278,0,19
2020,12,DL,Delta Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",78,7,5.29,0,1.71,0,0,0,0,243,197,0,46,0,0
2020,12,DL,Delta Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,12,DL,Delta Air Lines Inc.,BNA,"Nashville, TN: Nashville International",408,58,19.57,0.67,32.16,0,5.6,7,0,2407,972,40,1013,0,382
2020,12,DL,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",127,14,7.46,0.4,5.35,0,0.79,2,1,688,438,28,207,0,15
2020,12,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",763,124,39.86,5.05,54.78,0,24.3,21,1,6274,2431,340,1975,0,1528
2020,12,DL,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",48,3,1.39,0,0.69,0,0.92,0,0,143,28,0,19,0,96
