"1","2","3","4","5","6","7","8","9"
"548","Vanuatu","2010","05. Sep","5","5","14.926","13.816","28.742"
"862","Venezuela (Bolivarian Republic of)","2010","05. Sep","5","5","1455.147","1392.062","2847.209"
"704","Viet Nam","2010","05. Sep","5","5","3415.154","3187.497","6602.651"
"887","Yemen","2010","05. Sep","5","5","1662.206","1599.065","3261.271"
"894","Zambia","2010","05. Sep","5","5","1082.886","1072.426","2155.312"
"716","Zimbabwe","2010","05. Sep","5","5","849.773","849.884","1699.657"
"4","Afghanistan","2010","Okt 14","10","5","2053.118","1959.068","4012.186"
"8","Albania","2010","Okt 14","10","5","143.12","130.656","273.776"
"12","Algeria","2010","Okt 14","10","5","1548.06","1484.432","3032.492"
"24","Angola","2010","Okt 14","10","5","1457.338","1478.224","2935.562"
"28","Antigua and Barbuda","2010","Okt 14","10","5","3.827","3.798","7.625"
"32","Argentina","2010","Okt 14","10","5","1776.733","1716.69","3493.423"
"51","Armenia","2010","Okt 14","10","5","97.628","86.157","183.785"
"533","Aruba","2010","Okt 14","10","5","3.801","3.693","7.494"
"36","Australia","2010","Okt 14","10","5","721.987","674.489","1396.476"
"40","Austria","2010","Okt 14","10","5","225.414","214.312","439.726"
"31","Azerbaijan","2010","Okt 14","10","5","379.976","341.164","721.14"
"44","Bahamas","2010","Okt 14","10","5","16.148","16.121","32.269"
"48","Bahrain","2010","Okt 14","10","5","39.809","37.448","77.257"
"50","Bangladesh","2010","Okt 14","10","5","8126.95","7810.937","15937.887"
"52","Barbados","2010","Okt 14","10","5","9.666","9.33","18.996"
"112","Belarus","2010","Okt 14","10","5","233.659","220.923","454.582"
"56","Belgium","2010","Okt 14","10","5","311.997","299.233","611.23"
"84","Belize","2010","Okt 14","10","5","18.92","18.831","37.751"
"204","Benin","2010","Okt 14","10","5","582.265","567.61","1149.875"
"64","Bhutan","2010","Okt 14","10","5","38.491","37.449","75.94"
"68","Bolivia (Plurinational State of)","2010","Okt 14","10","5","563.908","541.714","1105.622"
"70","Bosnia and Herzegovina","2010","Okt 14","10","5","120.189","113.045","233.234"
"72","Botswana","2010","Okt 14","10","5","106.257","104.805","211.062"
"76","Brazil","2010","Okt 14","10","5","8814.964","8493.572","17308.536"
"96","Brunei Darussalam","2010","Okt 14","10","5","18.483","17.063","35.546"
"100","Bulgaria","2010","Okt 14","10","5","157.88","149.142","307.022"
"854","Burkina Faso","2010","Okt 14","10","5","1017.457","982.172","1999.629"
"108","Burundi","2010","Okt 14","10","5","539.76","540.243","1080.003"
"132","Cabo Verde","2010","Okt 14","10","5","27.407","27.3","54.707"
"116","Cambodia","2010","Okt 14","10","5","816.329","779.396","1595.725"
"120","Cameroon","2010","Okt 14","10","5","1256","1240.656","2496.656"
"124","Canada","2010","Okt 14","10","5","993.227","944.356","1937.583"
"148","Chad","2010","Okt 14","10","5","797.766","789.51","1587.276"
"830","Channel Islands","2010","Okt 14","10","5","4.378","4.167","8.545"
"152","Chile","2010","Okt 14","10","5","675.712","651.858","1327.57"
"156","China","2010","Okt 14","10","5","46714.332","41263.155","87977.487"
"344","China, Hong Kong SAR","2010","Okt 14","10","5","180.336","167.121","347.457"
"446","China, Macao SAR","2010","Okt 14","10","5","14.28","13.429","27.709"
"158","China, Taiwan Province of China","2010","Okt 14","10","5","782.37","719.742","1502.112"
"170","Colombia","2010","Okt 14","10","5","2198.532","2109.765","4308.297"
"174","Comoros","2010","Okt 14","10","5","42.281","40.867","83.148"
"178","Congo","2010","Okt 14","10","5","247.263","245.107","492.37"
"188","Costa Rica","2010","Okt 14","10","5","203.07","194.286","397.356"
"191","Croatia","2010","Okt 14","10","5","124.212","117.984","242.196"
"192","Cuba","2010","Okt 14","10","5","372.082","352.1","724.182"
"531","Cura̤ao","2010","Okt 14","10","5","5.455","5.157","10.612"
"196","Cyprus","2010","Okt 14","10","5","36.015","34.328","70.343"
"203","Czechia","2010","Okt 14","10","5","232.204","219.804","452.008"
"384","C̫te d'Ivoire","2010","Okt 14","10","5","1313.126","1321.108","2634.234"
"408","Dem. People's Republic of Korea","2010","Okt 14","10","5","1005.628","958.319","1963.947"
"180","Democratic Republic of the Congo","2010","Okt 14","10","5","3989.215","3956.292","7945.507"
"208","Denmark","2010","Okt 14","10","5","175.94","167.138","343.078"
"262","Djibouti","2010","Okt 14","10","5","49.315","41.195","90.51"
"214","Dominican Republic","2010","Okt 14","10","5","505.98","488.914","994.894"
"218","Ecuador","2010","Okt 14","10","5","790.408","757.597","1548.005"
"818","Egypt","2010","Okt 14","10","5","4342.356","4119.559","8461.915"
"222","El Salvador","2010","Okt 14","10","5","363.096","350.121","713.217"
"226","Equatorial Guinea","2010","Okt 14","10","5","48.377","47.167","95.544"
"232","Eritrea","2010","Okt 14","10","5","160.556","156.168","316.724"
"233","Estonia","2010","Okt 14","10","5","30.376","28.7","59.076"
"748","Eswatini","2010","Okt 14","10","5","68.241","68.885","137.126"
"231","Ethiopia","2010","Okt 14","10","5","6032.211","5892.222","11924.433"
"242","Fiji","2010","Okt 14","10","5","40.537","38","78.537"
"246","Finland","2010","Okt 14","10","5","151.923","145.516","297.439"
"250","France","2010","Okt 14","10","5","1955.494","1861.083","3816.577"
"254","French Guiana","2010","Okt 14","10","5","12.191","11.694","23.885"
"258","French Polynesia","2010","Okt 14","10","5","12.209","11.613","23.822"
"266","Gabon","2010","Okt 14","10","5","89.967","88.789","178.756"
"270","Gambia","2010","Okt 14","10","5","115.259","113.855","229.114"
"268","Georgia","2010","Okt 14","10","5","132.259","116.826","249.085"
"276","Germany","2010","Okt 14","10","5","2028.61","1932.818","3961.428"
"288","Ghana","2010","Okt 14","10","5","1502.473","1439.047","2941.52"
"300","Greece","2010","Okt 14","10","5","282.128","271.2","553.328"
"308","Grenada","2010","Okt 14","10","5","4.595","4.48","9.075"
"312","Guadeloupe","2010","Okt 14","10","5","16.594","15.763","32.357"
"316","Guam","2010","Okt 14","10","5","7.76","7.039","14.799"
"320","Guatemala","2010","Okt 14","10","5","937.408","904.235","1841.643"
"324","Guinea","2010","Okt 14","10","5","694.809","682.067","1376.876"
"624","Guinea-Bissau","2010","Okt 14","10","5","93.433","94.51","187.943"
"328","Guyana","2010","Okt 14","10","5","45.051","43.675","88.726"
"332","Haiti","2010","Okt 14","10","5","578.338","564.354","1142.692"
"340","Honduras","2010","Okt 14","10","5","527.139","508.47","1035.609"
"348","Hungary","2010","Okt 14","10","5","262.089","248.007","510.096"
"352","Iceland","2010","Okt 14","10","5","11.046","10.635","21.681"
"356","India","2010","Okt 14","10","5","65845.111","58599.851","124444.962"
"360","Indonesia","2010","Okt 14","10","5","11796.004","11219.562","23015.566"
"364","Iran (Islamic Republic of)","2010","Okt 14","10","5","2950.787","2843.183","5793.97"
"368","Iraq","2010","Okt 14","10","5","1922.555","1825.083","3747.638"
"372","Ireland","2010","Okt 14","10","5","145.884","139.094","284.978"
"376","Israel","2010","Okt 14","10","5","314.551","297.924","612.475"
"380","Italy","2010","Okt 14","10","5","1410.721","1331.512","2742.233"
"388","Jamaica","2010","Okt 14","10","5","143.519","136.93","280.449"
"392","Japan","2010","Okt 14","10","5","3053.124","2894.176","5947.3"
"400","Jordan","2010","Okt 14","10","5","411.854","398.829","810.683"
"398","Kazakhstan","2010","Okt 14","10","5","580.122","554.546","1134.668"
"404","Kenya","2010","Okt 14","10","5","2670.755","2654.402","5325.157"
"296","Kiribati","2010","Okt 14","10","5","6.25","5.967","12.217"
"414","Kuwait","2010","Okt 14","10","5","104.067","100.868","204.935"
"417","Kyrgyzstan","2010","Okt 14","10","5","265.856","255.465","521.321"
"428","Latvia","2010","Okt 14","10","5","45.441","42.726","88.167"
"422","Lebanon","2010","Okt 14","10","5","241.465","243.101","484.566"
"426","Lesotho","2010","Okt 14","10","5","109.141","109.81","218.951"
"430","Liberia","2010","Okt 14","10","5","238.956","233.217","472.173"
"434","Libya","2010","Okt 14","10","5","291.327","277.126","568.453"
"440","Lithuania","2010","Okt 14","10","5","88.985","84.078","173.063"
"442","Luxembourg","2010","Okt 14","10","5","15.812","15.022","30.834"
"450","Madagascar","2010","Okt 14","10","5","1364.569","1365.946","2730.515"
"454","Malawi","2010","Okt 14","10","5","944.001","947.145","1891.146"
"458","Malaysia","2010","Okt 14","10","5","1440.586","1361.325","2801.911"
"462","Maldives","2010","Okt 14","10","5","15.894","14.951","30.845"
"466","Mali","2010","Okt 14","10","5","954.208","929.859","1884.067"
"470","Malta","2010","Okt 14","10","5","11.739","11.32","23.059"
"474","Martinique","2010","Okt 14","10","5","13.892","13.185","27.077"
"478","Mauritania","2010","Okt 14","10","5","211.46","205.129","416.589"
"480","Mauritius","2010","Okt 14","10","5","49.828","48.415","98.243"
"175","Mayotte","2010","Okt 14","10","5","12.645","12.327","24.972"
"928","Melanesia","2010","Okt 14","10","5","538.95","506.021","1044.971"
"484","Mexico","2010","Okt 14","10","5","5657.197","5505.785","11162.982"
"954","Micronesia","2010","Okt 14","10","5","27.499","25.754","53.253"
"496","Mongolia","2010","Okt 14","10","5","116.436","114.592","231.028"
"499","Montenegro","2010","Okt 14","10","5","21.375","19.604","40.979"
"504","Morocco","2010","Okt 14","10","5","1541.961","1469.312","3011.273"
"508","Mozambique","2010","Okt 14","10","5","1480.978","1500.918","2981.896"
"104","Myanmar","2010","Okt 14","10","5","2515.037","2509.577","5024.614"
"516","Namibia","2010","Okt 14","10","5","126.332","128.196","254.528"
"524","Nepal","2010","Okt 14","10","5","1763.531","1714.213","3477.744"
"528","Netherlands","2010","Okt 14","10","5","507.575","482.026","989.601"
"540","New Caledonia","2010","Okt 14","10","5","11.556","11.056","22.612"
"554","New Zealand","2010","Okt 14","10","5","151.958","144.617","296.575"
"558","Nicaragua","2010","Okt 14","10","5","324.951","307.687","632.638"
"562","Niger","2010","Okt 14","10","5","1084.843","1045.509","2130.352"
"566","Nigeria","2010","Okt 14","10","5","9711.843","9381.525","19093.368"
"807","North Macedonia","2010","Okt 14","10","5","68.978","65.727","134.705"
"578","Norway","2010","Okt 14","10","5","162.043","153.476","315.519"
"1835","Oceania (excluding Australia and New Zealand)","2010","Okt 14","10","5","601.927","564.817","1166.744"
"512","Oman","2010","Okt 14","10","5","127.013","120.511","247.524"
"586","Pakistan","2010","Okt 14","10","5","11019.453","10268.578","21288.031"
"591","Panama","2010","Okt 14","10","5","173.701","167.7","341.401"
"598","Papua New Guinea","2010","Okt 14","10","5","439.006","413.311","852.317"
"600","Paraguay","2010","Okt 14","10","5","357.317","341.544","698.861"
"604","Peru","2010","Okt 14","10","5","1469.894","1404.574","2874.468"
"608","Philippines","2010","Okt 14","10","5","5317.155","5020.108","10337.263"
"616","Poland","2010","Okt 14","10","5","1042.25","989.462","2031.712"
"957","Polynesia","2010","Okt 14","10","5","35.478","33.042","68.52"
"620","Portugal","2010","Okt 14","10","5","287.354","275.309","562.663"
"630","Puerto Rico","2010","Okt 14","10","5","138.974","128.146","267.12"
"634","Qatar","2010","Okt 14","10","5","33.775","32.248","66.023"
"410","Republic of Korea","2010","Okt 14","10","5","1660.269","1512.17","3172.439"
"498","Republic of Moldova","2010","Okt 14","10","5","124.513","120.305","244.818"
"642","Romania","2010","Okt 14","10","5","559.178","531.178","1090.356"
"643","Russian Federation","2010","Okt 14","10","5","3297.642","3138.264","6435.906"
"646","Rwanda","2010","Okt 14","10","5","606.627","611.198","1217.825"
"638","R̩union","2010","Okt 14","10","5","35.045","32.985","68.03"
"662","Saint Lucia","2010","Okt 14","10","5","7.996","7.985","15.981"
"670","Saint Vincent and the Grenadines","2010","Okt 14","10","5","5.322","4.986","10.308"
"882","Samoa","2010","Okt 14","10","5","11.488","10.517","22.005"
"678","Sao Tome and Principe","2010","Okt 14","10","5","10.919","10.732","21.651"
"682","Saudi Arabia","2010","Okt 14","10","5","1297.938","1263.714","2561.652"
"686","Senegal","2010","Okt 14","10","5","793.8","779.112","1572.912"
"688","Serbia","2010","Okt 14","10","5","280.675","264.56","545.235"
"690","Seychelles","2010","Okt 14","10","5","3.451","3.268","6.719"
"694","Sierra Leone","2010","Okt 14","10","5","396.049","397.998","794.047"
"702","Singapore","2010","Okt 14","10","5","138.216","129.817","268.033"
"703","Slovakia","2010","Okt 14","10","5","147.665","140.26","287.925"
"705","Slovenia","2010","Okt 14","10","5","47.637","44.67","92.307"
"90","Solomon Islands","2010","Okt 14","10","5","33.281","30.714","63.995"
"706","Somalia","2010","Okt 14","10","5","820.252","813.265","1633.517"
"724","Spain","2010","Okt 14","10","5","1133.458","1076.431","2209.889"
"144","Sri Lanka","2010","Okt 14","10","5","821.857","802.991","1624.848"
"275","State of Palestine","2010","Okt 14","10","5","272.492","261.638","534.13"
"729","Sudan","2010","Okt 14","10","5","2194.469","2140.476","4334.945"
"740","Suriname","2010","Okt 14","10","5","26.418","24.646","51.064"
"752","Sweden","2010","Okt 14","10","5","249.807","236.846","486.653"
"756","Switzerland","2010","Okt 14","10","5","213.277","201.23","414.507"
"760","Syrian Arab Republic","2010","Okt 14","10","5","1255.836","1189.4","2445.236"
"762","Tajikistan","2010","Okt 14","10","5","445.629","425.446","871.075"
"764","Thailand","2010","Okt 14","10","5","2373.509","2257.494","4631.003"
"626","Timor-Leste","2010","Okt 14","10","5","72.406","70.229","142.635"
"768","Togo","2010","Okt 14","10","5","384.786","383.236","768.022"
"776","Tonga","2010","Okt 14","10","5","6.309","5.789","12.098"
"780","Trinidad and Tobago","2010","Okt 14","10","5","44.368","43.265","87.633"
"788","Tunisia","2010","Okt 14","10","5","430.482","398.921","829.403"
"792","Turkey","2010","Okt 14","10","5","3335.266","3218.04","6553.306"
"795","Turkmenistan","2010","Okt 14","10","5","238.697","233.297","471.994"
"800","Uganda","2010","Okt 14","10","5","2177.313","2208.922","4386.235"
"804","Ukraine","2010","Okt 14","10","5","1089.985","1039.02","2129.005"
"784","United Arab Emirates","2010","Okt 14","10","5","170.011","160.115","330.126"
"826","United Kingdom","2010","Okt 14","10","5","1887.3","1798.283","3685.583"
"834","United Republic of Tanzania","2010","Okt 14","10","5","2723.261","2687.831","5411.092"
"850","United States Virgin Islands","2010","Okt 14","10","5","3.828","3.61","7.438"
"840","United States of America","2010","Okt 14","10","5","10692.048","10198.921","20890.969"
"858","Uruguay","2010","Okt 14","10","5","132.205","127.307","259.512"
"860","Uzbekistan","2010","Okt 14","10","5","1437.926","1373.92","2811.846"
"548","Vanuatu","2010","Okt 14","10","5","14.57","12.94","27.51"
"862","Venezuela (Bolivarian Republic of)","2010","Okt 14","10","5","1409.089","1349.294","2758.383"
"704","Viet Nam","2010","Okt 14","10","5","3588.778","3382.548","6971.326"
"887","Yemen","2010","Okt 14","10","5","1529.472","1473.998","3003.47"
"894","Zambia","2010","Okt 14","10","5","894.578","898.253","1792.831"
"716","Zimbabwe","2010","Okt 14","10","5","791.114","795.446","1586.56"
"4","Afghanistan","2010","15-19","15","5","1599.236","1503.682","3102.918"
"8","Albania","2010","15-19","15","5","150.063","134.518","284.581"
"12","Algeria","2010","15-19","15","5","1852.767","1788.153","3640.92"
"24","Angola","2010","15-19","15","5","1234.473","1255.663","2490.136"
"28","Antigua and Barbuda","2010","15-19","15","5","3.652","3.652","7.304"
"32","Argentina","2010","15-19","15","5","1796.869","1747.745","3544.614"
"51","Armenia","2010","15-19","15","5","121.279","124.051","245.33"
"533","Aruba","2010","15-19","15","5","3.781","3.525","7.306"
"36","Australia","2010","15-19","15","5","775.192","715.748","1490.94"
"40","Austria","2010","15-19","15","5","257.793","246.115","503.908"
"31","Azerbaijan","2010","15-19","15","5","453.769","439.51","893.279"
"44","Bahamas","2010","15-19","15","5","15.906","15.712","31.618"
"48","Bahrain","2010","15-19","15","5","36.254","35.428","71.682"
"50","Bangladesh","2010","15-19","15","5","7742.693","7460.424","15203.117"
"52","Barbados","2010","15-19","15","5","9.575","9.531","19.106"
"112","Belarus","2010","15-19","15","5","309.372","291.295","600.667"
