Year,Month,Quarter,Airline,Type,PassengerToIndia,PassengerFromIndia,FreightToIndia,FreightFromIndia
2016,APR,Q2,MALINDO AIRWAYS,FOREIGN,19083,22378,10.2,105.4
2016,APR,Q2,MIHIN LANKA,FOREIGN,10704,12109,43.9,54.5
2016,APR,Q2,MYANMAR AIRLINES,FOREIGN,421,762,0,0
2016,APR,Q2,NEPAL AIRLINES CORPORATION,FOREIGN,6530,6296,0,6.8
2016,APR,Q2,OMAN AIR,FOREIGN,64956,77819,232.7,1296.2
2016,APR,Q2,PAK INTERNATIONAL,FOREIGN,985,2510,4.6,19.1
2016,APR,Q2,QATAR AIRWAYS,FOREIGN,75955,94230,3656.7,8064.6
2016,APR,Q2,REGENT AIRWAYS,FOREIGN,7206,8407,0,1.6
2016,APR,Q2,SAFI AIRWAYS,FOREIGN,1639,1667,3.9,29.8
2016,APR,Q2,SAUDIA,FOREIGN,60840,68413,199.8,2725.4
2016,APR,Q2,SCAT AIRLINES,FOREIGN,0,0,0,0
2016,APR,Q2,SCOOT PTE LTD.,FOREIGN,0,0,0,0
2016,APR,Q2,SHANDONG AIRLINES,FOREIGN,0,0,0,0
2016,APR,Q2,SILK AIR,FOREIGN,17996,21890,95.4,236
2016,APR,Q2,SINGAPORE AIRLINES,FOREIGN,44703,52385,3286,3169.4
2016,APR,Q2,SRILNKAN AIRWAYS,FOREIGN,44965,56792,706.9,1554
2016,APR,Q2,SWISS AIR,FOREIGN,7569,13578,774.3,983.3
2016,APR,Q2,TAJIK AIR,FOREIGN,337,305,0.2,9.8
2016,APR,Q2,THAI AIR ASIA,FOREIGN,5760,6025,36.3,57.8
2016,APR,Q2,THAI AIRWAYS,FOREIGN,47845,55702,2303.2,1225.3
2016,APR,Q2,THOMAS COOK AIRLINES U.K.,FOREIGN,0,0,0,0
2016,APR,Q2,TIGER AIRWAYS,FOREIGN,28935,29029,108.8,310.5
2016,APR,Q2,TRANSAERO AIRLINES,FOREIGN,0,0,0,0
2016,APR,Q2,TURKISH AIRLINES,FOREIGN,13067,18350,805,1158.3
2016,APR,Q2,TURKMENISTAN AIRLINES,FOREIGN,2629,5343,0,9.9
2016,APR,Q2,UNITED AIRLINES,FOREIGN,12119,14661,204,326.8
2016,APR,Q2,UNITED AIRLINES BANGLADESH LTD.,FOREIGN,0,0,0,0
2016,APR,Q2,UNITED PARCEL SERVICES,FOREIGN,0,0,329.3,377.9
2016,APR,Q2,UZBEKISTAN AIRWAYS,FOREIGN,3834,4990,270,824.5
2016,APR,Q2,VIRGIN ATLANTIC AIRLINES,FOREIGN,5009,7532,206.6,410.3
2016,APR,Q2,YEMENIA AIRWAYS,FOREIGN,162,180,0,2.2
2016,MAY,Q2,AIR INDIA,DOMESTIC,223122,261369,3621.1,5581.3
2016,MAY,Q2,AIR INDIA EXPRESS,DOMESTIC,126272,134614,148,428.9
2016,MAY,Q2,INDIGO,DOMESTIC,68092,78353,30.5,1028.5
2016,MAY,Q2,JET AIRWAYS,DOMESTIC,309890,334897,3721.8,6112.2
2016,MAY,Q2,SPICEJET,DOMESTIC,67278,75118,107.6,467.3
2016,MAY,Q2,AEROFLOT,FOREIGN,5397,8120,11.4,77.7
2016,MAY,Q2,AEROLOGIC,FOREIGN,0,0,4,3.8
2016,MAY,Q2,AIR ARABIA,FOREIGN,75623,80301,130.6,1131.3
2016,MAY,Q2,AIR ASIA X,FOREIGN,4995,5584,146.9,240.8
2016,MAY,Q2,AIR ASIA BERHAD,FOREIGN,36190,32654,62.7,335.6
2016,MAY,Q2,AIR ASTANA,FOREIGN,2139,2609,1.1,32.4
2016,MAY,Q2,AIR AUSTRAL,FOREIGN,200,251,3.8,0.5
2016,MAY,Q2,AIR CANADA,FOREIGN,4070,5479,34.5,83.6
2016,MAY,Q2,AIR CHINA,FOREIGN,2544,3512,88.8,200.2
2016,MAY,Q2,AIR FRANCE,FOREIGN,11311,14078,807.8,799.5
2016,MAY,Q2,AIR MANAS,FOREIGN,680,948,0.1,32.6
2016,MAY,Q2,AIR MAURITIUS,FOREIGN,8673,9970,20.7,193.9
2016,MAY,Q2,AIR SEYCHELLES,FOREIGN,2432,2534,0.2,2
2016,MAY,Q2,ALL NIPPON AIRWAYS,FOREIGN,5903,8484,304.9,388.9
2016,MAY,Q2,ARIANA AFGHAN,FOREIGN,746,1153,15.7,63.6
2016,MAY,Q2,ASIANA AIRLINES,FOREIGN,1584,2554,83.8,68.7
2016,MAY,Q2,AUSTRIAN AIRLINES,FOREIGN,0,0,0,0
2016,MAY,Q2,BANGKOK AIRWAYS,FOREIGN,4550,4755,1.6,35.4
2016,MAY,Q2,BHUTAN AIRLINES,FOREIGN,3547,3995,0,0
2016,MAY,Q2,BIMAN BANGLADESH,FOREIGN,6438,8037,0,52.9
2016,MAY,Q2,BRITISH AIRWAYS,FOREIGN,33859,47470,1760,3143
2016,MAY,Q2,BUDDHA AIR,FOREIGN,0,0,0,0
2016,MAY,Q2,CARGOLUX AIRLINES INTERNATIONAL S.A.,FOREIGN,0,0,0,0
2016,MAY,Q2,CATHAY PACIFIC,FOREIGN,35282,37393,6026.3,4218.7
2016,MAY,Q2,CHINA AIRLINES LTD,FOREIGN,911,4189,57.7,91.4
2016,MAY,Q2,CHINA EASTERN AIRLINES,FOREIGN,8063,10375,257.7,107
2016,MAY,Q2,CHINA SOUTHERN ,FOREIGN,6500,9284,191.7,135.1
2016,MAY,Q2,DRAGON AIR,FOREIGN,10444,11755,5.6,9
2016,MAY,Q2,DRUK AIR,FOREIGN,5036,5084,0.3,8.5
2016,MAY,Q2,EGYPT AIR,FOREIGN,1588,1828,0.5,6.1
2016,MAY,Q2,EL-AL-ISRAEL,FOREIGN,1913,2579,45.9,123.6
2016,MAY,Q2,EMIRATES AIRLINE,FOREIGN,232446,243129,5293.9,13592
2016,MAY,Q2,ETHIOPIAN AIRLINES,FOREIGN,13067,17186,147.8,1270.7
2016,MAY,Q2,ETIHAD AIRLINES,FOREIGN,119470,137737,779.9,2600.6
2016,MAY,Q2,EVA AIRWAYS,FOREIGN,0,0,0,0
2016,MAY,Q2,FEDERAL EXPRESS,FOREIGN,0,0,927.4,2211.5
2016,MAY,Q2,FINN AIR,FOREIGN,1834,2976,123.5,199.7
2016,MAY,Q2,FLY DUBAI,FOREIGN,20191,21096,24.6,229
2016,MAY,Q2,GULF AIR,FOREIGN,38161,38164,73.9,692.9
2016,MAY,Q2,IRAN AIR,FOREIGN,2360,1866,2.8,13.5
2016,MAY,Q2,IRAQI AIRWAYS,FOREIGN,0,46,0,0
2016,MAY,Q2,ISLAND AVIATION SERVICES,FOREIGN,4163,4313,8.3,51.1
2016,MAY,Q2,JAPAN AIRLINES,FOREIGN,3152,4894,380.5,247
2016,MAY,Q2,KALITTA AIR,FOREIGN,0,0,1256.1,975.6
2016,MAY,Q2,KAM AIR,FOREIGN,3492,3776,0,194.3
2016,MAY,Q2,KENYA AIRWAYS,FOREIGN,6071,7437,16.5,1.2
2016,MAY,Q2,KLM AIRLINES,FOREIGN,6857,8783,347.9,511.3
2016,MAY,Q2,KOREAN AIR,FOREIGN,1787,2372,62.9,61.4
2016,MAY,Q2,KUWAIT AIRWAYS,FOREIGN,30308,32321,403.2,1506.3
2016,MAY,Q2,LUFTHANSA,FOREIGN,43658,55443,3575.3,3638.3
2016,MAY,Q2,MAHAN AIR,FOREIGN,1580,1564,5.5,63
2016,MAY,Q2,MALAYSIA AIRLINES,FOREIGN,35319,35843,738.7,1004.5
2016,MAY,Q2,MALINDO AIRWAYS,FOREIGN,27712,26064,16.9,111.5
2016,MAY,Q2,MIHIN LANKA,FOREIGN,11958,12523,48.3,60.3
2016,MAY,Q2,MYANMAR AIRLINES,FOREIGN,0,0,0,0
2016,MAY,Q2,NEPAL AIRLINES CORPORATION,FOREIGN,5682,6392,4.9,0
2016,MAY,Q2,OMAN AIR,FOREIGN,71554,74369,114.7,1206.7
2016,MAY,Q2,PAK INTERNATIONAL,FOREIGN,998,2775,3.1,21.7
2016,MAY,Q2,QATAR AIRWAYS,FOREIGN,87868,95365,4160,8249.6
2016,MAY,Q2,REGENT AIRWAYS,FOREIGN,7623,9216,0,2.5
2016,MAY,Q2,SAFI AIRWAYS,FOREIGN,1756,2001,0.7,28.4
2016,MAY,Q2,SAUDIA,FOREIGN,72471,69673,677.9,2418.3
2016,MAY,Q2,SCAT AIRLINES,FOREIGN,0,0,0,0
2016,MAY,Q2,SCOOT PTE LTD.,FOREIGN,3218,2252,76.9,71.5
2016,MAY,Q2,SHANDONG AIRLINES,FOREIGN,298,557,0,0
2016,MAY,Q2,SILK AIR,FOREIGN,23169,23929,99.1,270.6
2016,MAY,Q2,SINGAPORE AIRLINES,FOREIGN,54355,59140,3516.9,3286.6
2016,MAY,Q2,SRILNKAN AIRWAYS,FOREIGN,61935,60008,677.8,1708.8
2016,MAY,Q2,SWISS AIR,FOREIGN,9194,13729,767.2,970.8
2016,MAY,Q2,TAJIK AIR,FOREIGN,367,275,0,11.4
2016,MAY,Q2,THAI AIR ASIA,FOREIGN,8645,8874,51.5,68.4
2016,MAY,Q2,THAI AIRWAYS,FOREIGN,47462,60898,2006.7,1361.9
2016,MAY,Q2,THOMAS COOK AIRLINES U.K.,FOREIGN,0,0,0,0
2016,MAY,Q2,TIGER AIRWAYS,FOREIGN,31002,30479,88.9,263.6
2016,MAY,Q2,TRANSAERO AIRLINES,FOREIGN,0,0,0,0
2016,MAY,Q2,TURKISH AIRLINES,FOREIGN,16374,21523,919.9,1261.6
2016,MAY,Q2,TURKMENISTAN AIRLINES,FOREIGN,2144,3413,0,16.1
2016,MAY,Q2,UNITED AIRLINES,FOREIGN,13722,14472,171.9,299.5
2016,MAY,Q2,UNITED AIRLINES BANGLADESH LTD.,FOREIGN,0,0,0,0
2016,MAY,Q2,UNITED PARCEL SERVICES,FOREIGN,0,0,418.5,409.1
2016,MAY,Q2,UZBEKISTAN AIRWAYS,FOREIGN,4098,4831,311.6,662.9
2016,MAY,Q2,VIRGIN ATLANTIC AIRLINES,FOREIGN,3659,6696,195,479.8
2016,MAY,Q2,YEMENIA AIRWAYS,FOREIGN,160,211,0,2.9
2016,JUN,Q2,AIR INDIA,DOMESTIC,254839,198928,3460.5,5820.9
2016,JUN,Q2,AIR INDIA EXPRESS,DOMESTIC,134795,105928,151.5,643
2016,JUN,Q2,INDIGO,DOMESTIC,74450,61678,111.4,910.7
2016,JUN,Q2,JET AIRWAYS,DOMESTIC,336413,271347,3928,6443.6
2016,JUN,Q2,SPICEJET,DOMESTIC,69443,60019,58.6,413.6
2016,JUN,Q2,AEROFLOT,FOREIGN,7444,6985,11.2,89.8
2016,JUN,Q2,AEROLOGIC,FOREIGN,0,0,3.4,3.4
2016,JUN,Q2,AIR ARABIA,FOREIGN,75529,64936,69.8,1140.8
2016,JUN,Q2,AIR ASIA X,FOREIGN,5132,5165,140.9,240.4
2016,JUN,Q2,AIR ASIA BERHAD,FOREIGN,33699,26871,53.6,310.5
2016,JUN,Q2,AIR ASTANA,FOREIGN,3842,1878,0.3,49.9
2016,JUN,Q2,AIR AUSTRAL,FOREIGN,158,171,1.2,0.7
2016,JUN,Q2,AIR CANADA,FOREIGN,4326,4970,34.7,101
2016,JUN,Q2,AIR CHINA,FOREIGN,2895,2909,68.6,97.9
2016,JUN,Q2,AIR FRANCE,FOREIGN,12215,12751,630.9,747.6
2016,JUN,Q2,AIR MANAS,FOREIGN,1309,853,0,36.6
2016,JUN,Q2,AIR MAURITIUS,FOREIGN,9870,9625,18.5,213.1
2016,JUN,Q2,AIR SEYCHELLES,FOREIGN,2592,2314,0.2,5.6
2016,JUN,Q2,ALL NIPPON AIRWAYS,FOREIGN,6469,6984,351.5,374.3
2016,JUN,Q2,ARIANA AFGHAN,FOREIGN,487,939,8,51.6
2016,JUN,Q2,ASIANA AIRLINES,FOREIGN,2396,2250,87.7,91.9
2016,JUN,Q2,AUSTRIAN AIRLINES,FOREIGN,0,0,0,0
2016,JUN,Q2,BANGKOK AIRWAYS,FOREIGN,3566,3124,0.2,36
2016,JUN,Q2,BHUTAN AIRLINES,FOREIGN,2468,2178,0,0
2016,JUN,Q2,BIMAN BANGLADESH,FOREIGN,5691,5810,0,25.5
2016,JUN,Q2,BRITISH AIRWAYS,FOREIGN,45155,42517,1.9,3
2016,JUN,Q2,BUDDHA AIR,FOREIGN,0,0,0,0
2016,JUN,Q2,CARGOLUX AIRLINES INTERNATIONAL S.A.,FOREIGN,0,0,623.6,1229.4
2016,JUN,Q2,CATHAY PACIFIC,FOREIGN,34809,30993,6599.4,4296
2016,JUN,Q2,CHINA AIRLINES LTD,FOREIGN,1267,4300,82.9,77
2016,JUN,Q2,CHINA EASTERN AIRLINES,FOREIGN,8963,8532,248.4,103.5
2016,JUN,Q2,CHINA SOUTHERN ,FOREIGN,7616,8035,239.8,101
2016,JUN,Q2,DRAGON AIR,FOREIGN,10278,8095,5.6,21.1
2016,JUN,Q2,DRUK AIR,FOREIGN,4437,4243,0.3,7.2
2016,JUN,Q2,EGYPT AIR,FOREIGN,1133,1064,1.3,6.2
2016,JUN,Q2,EL-AL-ISRAEL,FOREIGN,1859,2158,58.2,109.7
2016,JUN,Q2,EMIRATES AIRLINE,FOREIGN,250215,180494,5821.5,14643
2016,JUN,Q2,ETHIOPIAN AIRLINES,FOREIGN,15480,14588,126.5,1160.1
2016,JUN,Q2,ETIHAD AIRLINES,FOREIGN,125017,96648,283.1,2990.4
2016,JUN,Q2,EVA AIRWAYS,FOREIGN,0,0,0,0
2016,JUN,Q2,FEDERAL EXPRESS,FOREIGN,0,0,1013.8,2292.3
2016,JUN,Q2,FINN AIR,FOREIGN,3049,2971,141,198.4
2016,JUN,Q2,FLY DUBAI,FOREIGN,21266,18497,18.6,253.9
2016,JUN,Q2,GULF AIR,FOREIGN,39100,28286,74.8,628.2
2016,JUN,Q2,IRAN AIR,FOREIGN,800,283,1.5,38.4
2016,JUN,Q2,IRAQI AIRWAYS,FOREIGN,0,49,0,0
2016,JUN,Q2,ISLAND AVIATION SERVICES,FOREIGN,2745,3226,3.5,53.5
2016,JUN,Q2,JAPAN AIRLINES,FOREIGN,3400,3723,384.3,181.9
2016,JUN,Q2,KALITTA AIR,FOREIGN,0,0,1270.8,1035.5
2016,JUN,Q2,KAM AIR,FOREIGN,3665,3948,0,212.8
2016,JUN,Q2,KENYA AIRWAYS,FOREIGN,0,0,0,0
2016,JUN,Q2,KLM AIRLINES,FOREIGN,8559,8772,319.1,486.4
2016,JUN,Q2,KOREAN AIR,FOREIGN,2097,2001,53.2,59.4
2016,JUN,Q2,KUWAIT AIRWAYS,FOREIGN,31182,25353,383.4,1557.3
2016,JUN,Q2,LUFTHANSA,FOREIGN,55657,51877,3171.3,3910.9
2016,JUN,Q2,MAHAN AIR,FOREIGN,1531,636,9.3,43.7
2016,JUN,Q2,MALAYSIA AIRLINES,FOREIGN,35653,30715,783.3,742.4
2016,JUN,Q2,MALINDO AIRWAYS,FOREIGN,25588,24574,16.1,110.2
2016,JUN,Q2,MIHIN LANKA,FOREIGN,11685,10813,18.7,80.4
2016,JUN,Q2,MYANMAR AIRLINES,FOREIGN,0,0,0,0
2016,JUN,Q2,NEPAL AIRLINES CORPORATION,FOREIGN,6277,5256,0,1.7
2016,JUN,Q2,OMAN AIR,FOREIGN,75820,57201,115.4,1141.2
2016,JUN,Q2,PAK INTERNATIONAL,FOREIGN,903,814,2.7,18.2
2016,JUN,Q2,QATAR AIRWAYS,FOREIGN,94937,79399,4106.9,8666.9
2016,JUN,Q2,REGENT AIRWAYS,FOREIGN,6753,8199,0,0
2016,JUN,Q2,SAFI AIRWAYS,FOREIGN,1721,2188,30.6,67.2
2016,JUN,Q2,SAUDIA,FOREIGN,72337,62959,193.7,2698.4
2016,JUN,Q2,SCAT AIRLINES,FOREIGN,0,0,0,0
2016,JUN,Q2,SCOOT PTE LTD.,FOREIGN,12526,12375,226.8,353.2
2016,JUN,Q2,SHANDONG AIRLINES,FOREIGN,811,849,0,0
2016,JUN,Q2,SILK AIR,FOREIGN,20601,17617,88.3,286.2
2016,JUN,Q2,SINGAPORE AIRLINES,FOREIGN,48614,44258,3387.3,3393.6
2016,JUN,Q2,SRILNKAN AIRWAYS,FOREIGN,62837,48453,775.1,1908
2016,JUN,Q2,SWISS AIR,FOREIGN,13302,13454,747.8,958.1
2016,JUN,Q2,TAJIK AIR,FOREIGN,445,210,0,9.5
2016,JUN,Q2,THAI AIR ASIA,FOREIGN,9464,8321,50.4,34.4
2016,JUN,Q2,THAI AIRWAYS,FOREIGN,56599,55618,2270.1,1488.1
2016,JUN,Q2,THOMAS COOK AIRLINES U.K.,FOREIGN,0,0,0,0
2016,JUN,Q2,TIGER AIRWAYS,FOREIGN,21727,23420,75.8,203.2
2016,JUN,Q2,TRANSAERO AIRLINES,FOREIGN,0,0,0,0
2016,JUN,Q2,TURKISH AIRLINES,FOREIGN,21371,19649,907.8,1231.7
2016,JUN,Q2,TURKMENISTAN AIRLINES,FOREIGN,1701,2148,0,13.2
2016,JUN,Q2,UNITED AIRLINES,FOREIGN,14090,14573,139,245.7
2016,JUN,Q2,UNITED AIRLINES BANGLADESH LTD.,FOREIGN,0,0,0,0
2016,JUN,Q2,UNITED PARCEL SERVICES,FOREIGN,0,0,359.8,415.6
2016,JUN,Q2,UZBEKISTAN AIRWAYS,FOREIGN,3615,3354,412.5,635.1
2016,JUN,Q2,VIRGIN ATLANTIC AIRLINES,FOREIGN,6503,5932,225.8,453.2
2016,JUN,Q2,YEMENIA AIRWAYS,FOREIGN,108,374,0,1.7
2016,JUL,Q3,AIR INDIA,DOMESTIC,271657,212489,3372.2,4820
2016,JUL,Q3,AIR INDIA EXPRESS,DOMESTIC,157181,124041,96.8,650.8
2016,JUL,Q3,INDIGO,DOMESTIC,83584,68303,141.9,952.2
2016,JUL,Q3,JET AIRWAYS,DOMESTIC,362470,303004,4415.8,6054.9
2016,JUL,Q3,SPICEJET,DOMESTIC,73407,65546,63.4,365.5
2016,JUL,Q3,AEROFLOT,FOREIGN,8758,6342,13.3,111.2
2016,JUL,Q3,AEROLOGIC,FOREIGN,0,0,3.3,480.8
2016,JUL,Q3,AIR ARABIA,FOREIGN,79358,68404,107.6,1101.1
2016,JUL,Q3,AIR ASIA X,FOREIGN,4730,4873,188,208.5
2016,JUL,Q3,AIR ASIA BERHAD,FOREIGN,28796,26802,70.8,324
2016,JUL,Q3,AIR ASTANA,FOREIGN,3668,2531,2.6,15.3
2016,JUL,Q3,AIR AUSTRAL,FOREIGN,246,213,2.9,0.4
2016,JUL,Q3,AIR CANADA,FOREIGN,5121,5176,45.8,102.9
2016,JUL,Q3,AIR CHINA,FOREIGN,2815,2183,80.7,88.3
2016,JUL,Q3,AIR FRANCE,FOREIGN,14449,12530,573.3,732.4
2016,JUL,Q3,AIR MANAS,FOREIGN,1103,656,0,26.3
2016,JUL,Q3,AIR MAURITIUS,FOREIGN,9404,9130,23.2,170.7
2016,JUL,Q3,AIR SEYCHELLES,FOREIGN,2427,2452,0.2,7.5
2016,JUL,Q3,ALL NIPPON AIRWAYS,FOREIGN,7121,6572,374,277.9
2016,JUL,Q3,ARIANA AFGHAN,FOREIGN,1572,833,22.9,58.9
2016,JUL,Q3,ASIANA AIRLINES,FOREIGN,4680,3088,39.2,82.9
2016,JUL,Q3,AUSTRIAN AIRLINES,FOREIGN,0,0,0,0
2016,JUL,Q3,BANGKOK AIRWAYS,FOREIGN,3432,3637,0.4,56.4
2016,JUL,Q3,BHUTAN AIRLINES,FOREIGN,1262,1103,0,0
2016,JUL,Q3,BIMAN BANGLADESH,FOREIGN,6153,7391,0,3.2
2016,JUL,Q3,BRITISH AIRWAYS,FOREIGN,47737,43686,1585.6,2896.2
2016,JUL,Q3,BUDDHA AIR,FOREIGN,0,0,0,0
2016,JUL,Q3,CARGOLUX AIRLINES INTERNATIONAL S.A.,FOREIGN,0,0,550.1,940.4
2016,JUL,Q3,CATHAY PACIFIC,FOREIGN,33114,28021,6459,3927.3
2016,JUL,Q3,CHINA AIRLINES LTD,FOREIGN,1900,4676,97,86.5
2016,JUL,Q3,CHINA EASTERN AIRLINES,FOREIGN,8672,7968,162.3,83.1
2016,JUL,Q3,CHINA SOUTHERN ,FOREIGN,6856,4630,55.2,43
2016,JUL,Q3,DRAGON AIR,FOREIGN,10077,8557,5.7,55.4
2016,JUL,Q3,DRUK AIR,FOREIGN,3402,2990,0.6,7.2
2016,JUL,Q3,EGYPT AIR,FOREIGN,1025,1072,0.6,8
2016,JUL,Q3,EL-AL-ISRAEL,FOREIGN,2434,2016,58.5,163.9
2016,JUL,Q3,EMIRATES AIRLINE,FOREIGN,260673,206023,5004.4,12329.4
2016,JUL,Q3,ETHIOPIAN AIRLINES,FOREIGN,17305,15279,143.3,753.9
2016,JUL,Q3,ETIHAD AIRLINES,FOREIGN,130362,102993,1272.7,2167
2016,JUL,Q3,EVA AIRWAYS,FOREIGN,0,0,0,0
2016,JUL,Q3,FEDERAL EXPRESS,FOREIGN,0,0,1143,2131.3
2016,JUL,Q3,FINN AIR,FOREIGN,2796,2506,98.7,155.9
2016,JUL,Q3,FLY DUBAI,FOREIGN,22640,19261,11.4,200.9
2016,JUL,Q3,GULF AIR,FOREIGN,40378,29429,77.9,578.9
2016,JUL,Q3,IRAN AIR,FOREIGN,688,844,0.6,35.8
2016,JUL,Q3,IRAQI AIRWAYS,FOREIGN,0,66,0,0
2016,JUL,Q3,ISLAND AVIATION SERVICES,FOREIGN,4095,3569,4.4,49.6
2016,JUL,Q3,JAPAN AIRLINES,FOREIGN,3855,3493,366.1,151.9
2016,JUL,Q3,KALITTA AIR,FOREIGN,0,0,1409.8,1155.2
2016,JUL,Q3,KAM AIR,FOREIGN,4194,3216,0,201.8
2016,JUL,Q3,KENYA AIRWAYS,FOREIGN,6790,7138,4.7,4.1
2016,JUL,Q3,KLM AIRLINES,FOREIGN,8408,8370,304.1,458.5
2016,JUL,Q3,KOREAN AIR,FOREIGN,2052,1606,57,55.5
2016,JUL,Q3,KUWAIT AIRWAYS,FOREIGN,33122,24496,398.5,1342.3
2016,JUL,Q3,LUFTHANSA,FOREIGN,59179,56479,3328.2,3583.8
2016,JUL,Q3,MAHAN AIR,FOREIGN,929,1017,13.4,47.7
2016,JUL,Q3,MALAYSIA AIRLINES,FOREIGN,34453,34889,941.9,771.2
2016,JUL,Q3,MALINDO AIRWAYS,FOREIGN,27032,28288,17.2,96.3
2016,JUL,Q3,MIHIN LANKA,FOREIGN,22354,21636,74.9,116.2
2016,JUL,Q3,MYANMAR AIRLINES,FOREIGN,0,0,0,0
2016,JUL,Q3,NEPAL AIRLINES CORPORATION,FOREIGN,6992,5256,0,6
2016,JUL,Q3,OMAN AIR,FOREIGN,79523,62139,110,943.6
2016,JUL,Q3,PAK INTERNATIONAL,FOREIGN,1224,1068,0.8,2.4
2016,JUL,Q3,QATAR AIRWAYS,FOREIGN,97391,77173,5012.4,8564.4
2016,JUL,Q3,REGENT AIRWAYS,FOREIGN,7845,8956,0,1.1
2016,JUL,Q3,SAFI AIRWAYS,FOREIGN,1992,1500,56.7,72
2016,JUL,Q3,SAUDIA,FOREIGN,70536,48517,203.3,2311.7
2016,JUL,Q3,SCAT AIRLINES,FOREIGN,0,0,0,0
2016,JUL,Q3,SCOOT PTE LTD.,FOREIGN,12999,12484,286.6,379.6
2016,JUL,Q3,SHANDONG AIRLINES,FOREIGN,1624,693,0,0
2016,JUL,Q3,SILK AIR,FOREIGN,19460,20946,99.7,265.1
2016,JUL,Q3,SINGAPORE AIRLINES,FOREIGN,40878,43000,3591.6,3201.5
2016,JUL,Q3,SRILNKAN AIRWAYS,FOREIGN,59540,50134,943.9,1580.1
2016,JUL,Q3,SWISS AIR,FOREIGN,12827,11853,702.8,939.8
2016,JUL,Q3,TAJIK AIR,FOREIGN,346,246,0,11.4
2016,JUL,Q3,THAI AIR ASIA,FOREIGN,10531,10371,41.8,53.5
2016,JUL,Q3,THAI AIRWAYS,FOREIGN,54317,55321,2394.1,1318
2016,JUL,Q3,THOMAS COOK AIRLINES U.K.,FOREIGN,0,0,0,0
2016,JUL,Q3,TIGER AIRWAYS,FOREIGN,21371,21846,68.7,223.2
2016,JUL,Q3,TRANSAERO AIRLINES,FOREIGN,0,0,0,0
2016,JUL,Q3,TURKISH AIRLINES,FOREIGN,20691,17882,520,644.7
2016,JUL,Q3,TURKMENISTAN AIRLINES,FOREIGN,3902,2149,0,10.4
2016,JUL,Q3,UNITED AIRLINES,FOREIGN,7339,7931,62.1,93.8
2016,JUL,Q3,UNITED AIRLINES BANGLADESH LTD.,FOREIGN,0,0,0,0
2016,JUL,Q3,UNITED PARCEL SERVICES,FOREIGN,0,0,433.1,360.5
2016,JUL,Q3,UZBEKISTAN AIRWAYS,FOREIGN,5738,4172,452.7,548.9
2016,JUL,Q3,VIRGIN ATLANTIC AIRLINES,FOREIGN,7792,6407,207.6,446.4
2016,JUL,Q3,YEMENIA AIRWAYS,FOREIGN,363,150,0,0.2
2016,AUG,Q3,AIR INDIA,DOMESTIC,228037,257263,3591.5,4985.3
2016,AUG,Q3,AIR INDIA EXPRESS,DOMESTIC,120913,159524,166.8,671.8
2016,AUG,Q3,INDIGO,DOMESTIC,59674,77832,155.1,976.8
2016,AUG,Q3,JET AIRWAYS,DOMESTIC,324675,364661,4314.5,6553.4
2016,AUG,Q3,SPICEJET,DOMESTIC,59608,69842,63.6,407.8
2016,AUG,Q3,AEROFLOT,FOREIGN,7098,8099,6.9,69.6
2016,AUG,Q3,AEROLOGIC,FOREIGN,0,0,3.3,3.8
2016,AUG,Q3,AIR ARABIA,FOREIGN,68236,77290,111.1,1056.2
2016,AUG,Q3,AIR ASIA X,FOREIGN,4737,5081,195.7,223.3
2016,AUG,Q3,AIR ASIA BERHAD,FOREIGN,25398,24589,78.7,326.9
2016,AUG,Q3,AIR ASTANA,FOREIGN,2667,3997,1.1,37.4
2016,AUG,Q3,AIR AUSTRAL,FOREIGN,218,271,0.6,1.3
2016,AUG,Q3,AIR CANADA,FOREIGN,5002,5310,45.9,244.8
2016,AUG,Q3,AIR CHINA,FOREIGN,1929,2623,69.8,198.7
2016,AUG,Q3,AIR FRANCE,FOREIGN,13646,14184,655.4,782.4
2016,AUG,Q3,AIR MANAS,FOREIGN,824,1031,0,10.9
2016,AUG,Q3,AIR MAURITIUS,FOREIGN,7456,7724,25.8,174.3
2016,AUG,Q3,AIR SEYCHELLES,FOREIGN,2001,2128,0,9.6
2016,AUG,Q3,ALL NIPPON AIRWAYS,FOREIGN,6287,6986,348.3,351.4
2016,AUG,Q3,ARIANA AFGHAN,FOREIGN,1488,1168,52.3,108.7
2016,AUG,Q3,ASIANA AIRLINES,FOREIGN,3457,3922,50.7,73
2016,AUG,Q3,AUSTRIAN AIRLINES,FOREIGN,0,0,0,0
2016,AUG,Q3,BANGKOK AIRWAYS,FOREIGN,3291,3353,0,46.2
2016,AUG,Q3,BHUTAN AIRLINES,FOREIGN,1531,1596,0,0
2016,AUG,Q3,BIMAN BANGLADESH,FOREIGN,3547,4131,7.6,16.1
2016,AUG,Q3,BRITISH AIRWAYS,FOREIGN,38068,47885,1613.9,2919.1
2016,AUG,Q3,BUDDHA AIR,FOREIGN,0,0,0,0
2016,AUG,Q3,CARGOLUX AIRLINES INTERNATIONAL S.A.,FOREIGN,0,0,492.8,873.7
2016,AUG,Q3,CATHAY PACIFIC,FOREIGN,26782,34036,6441.6,3749.5
2016,AUG,Q3,CHINA AIRLINES LTD,FOREIGN,1617,5133,69.8,87.9
2016,AUG,Q3,CHINA EASTERN AIRLINES,FOREIGN,7202,8442,147.2,104.8
